timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,blink,label,total_latency(ms),logic_time(ms)
14:32:02,69,94,0,1350643,198243,351320,12401,5173,269502,5176,743948,0,L,0.1857000170275569,0.09830002090893686
14:32:02,41,48,0,41642,73005,49333,7859,1791,52677,1143,224517,0,L,0.1638999965507537,0.10480001219548285
14:32:03,54,67,0,1878222,496347,140953,21359,3811,183757,8116,897570,0,L,0.1514999894425273,0.09469999349676073
14:32:04,50,66,0,383438,688254,137163,13647,8965,240389,3972,896678,0,L,0.15509998775087297,0.09839999256655574
14:32:05,64,70,0,64605,69943,56336,1762,2145,61634,645,233812,0,L,0.15479998546652496,0.09799998952075839
14:32:06,61,63,0,485314,576481,125136,7606,2110,206885,3489,866556,0,L,0.15440001152455807,0.09750001481734216
14:32:07,70,70,0,884512,169725,159183,37509,10567,192018,3621,896262,0,L,4.604199988534674,0.09479999425821006
14:32:08,67,77,0,174598,143917,44384,2154,1686,45169,1819,213707,0,L,2.6209999923594296,0.09499999578110874
14:32:09,63,74,0,70354,94658,43433,5442,1804,53017,1304,221003,0,L,0.152900000102818,0.09560000034980476
14:32:10,63,80,0,702140,429970,230408,11631,5943,212007,4044,902300,0,L,0.15070001245476305,0.0934000127017498
14:32:11,53,77,0,309147,520655,251209,11285,2544,209562,4830,876119,0,L,0.15350000467151403,0.0968000094871968
14:32:12,63,77,0,621264,389284,150647,12042,8566,253142,3640,883263,0,L,0.1568000006955117,0.09630000567995012
14:32:13,63,77,0,798446,443922,182942,17746,2512,227227,5029,858576,0,L,0.15399997937493026,0.09529999806545675
14:32:14,61,63,0,543148,836011,121105,5461,3655,261151,5263,909163,0,L,0.15300000086426735,0.0957000011112541
14:32:15,66,53,0,539174,139205,19034,6070,2316,62212,2189,215947,0,L,0.1534000039100647,0.09610000415705144
