timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,blink,label,total_latency(ms),logic_time(ms)
07:02:56,78,54,0,321523,114568,17436,15102,1885,3445,973,98750,0,N,0.217100023292005,0.1037000911310315
07:02:57,88,53,0,822439,189481,89139,6269,15799,47685,3432,469848,0,N,4.707499989308417,0.1098000211641192
07:02:58,87,56,0,1395473,180331,109068,33471,11329,31852,4604,455004,0,N,2.1823999704793096,0.0985000515356659
07:02:59,88,53,0,124702,28538,23523,3385,5166,14303,2121,136111,0,N,2.177000045776367,0.1016999594867229
07:03:00,100,37,0,404055,184242,10703,1123,7495,53364,6780,570070,0,N,0.1702000154182315,0.1068999990820884
07:03:01,100,43,0,1406726,186274,32355,150789,35776,29986,4659,499274,0,N,0.1589000457897782,0.1020000781863927
07:03:04,100,61,0,697543,116181,30663,60396,24342,68032,2525,527375,0,N,0.1615999499335885,0.1032999716699123
07:03:05,100,63,0,1843814,98473,93569,59913,40116,43337,7465,543851,0,N,0.1581000396981835,0.0967000378295779
07:03:06,100,54,0,74010,36541,23920,1437,14739,9591,2346,132153,0,N,0.1601999392732978,0.1006999518722295
07:03:07,100,57,0,1836305,604157,242726,22864,11372,51776,6906,552126,0,N,0.1620000693947076,0.0970000401139259
07:03:08,90,56,0,1384854,251175,91531,24431,41970,30320,6467,509871,0,N,0.1567000290378928,0.098800053820014
07:03:09,87,44,0,870248,1760881,326048,132656,34842,293752,21411,2149054,0,N,2.453400054946542,0.1026000827550888
07:03:10,91,48,0,37832,25644,24618,3029,2794,13610,1726,134691,0,N,0.1595000503584742,0.1021999632939696
07:03:11,94,44,0,55756,120103,34496,4051,3266,12835,1103,129443,0,N,0.1625999575480818,0.0979999313130974
07:03:12,100,41,0,806836,230695,76074,19949,8738,83457,7110,551628,0,N,0.1611000625416636,0.1001000637188553
07:03:13,100,37,0,770405,248385,36289,3419,7030,120637,3304,534786,0,N,0.158799928613007,0.1012999564409256
07:03:14,100,26,0,615906,141264,49472,19205,15971,115103,5023,515767,0,N,0.1690000062808394,0.0961999176070094
07:03:15,100,38,0,363625,107781,147223,37418,16046,88721,4199,553750,0,N,0.1550999004393816,0.0979999313130974
07:03:16,100,40,0,1009620,248401,86252,26993,8312,54656,12914,571934,0,N,0.1814999850466847,0.1019999617710709
07:03:17,100,56,0,630504,155282,104058,48198,10909,72502,8531,576188,0,N,0.1625000732019543,0.1038000918924808
07:03:18,100,69,0,2268877,250361,452259,28158,79627,144869,14007,2166749,0,N,0.1575000351294875,0.1000999473035335
07:03:19,91,61,0,41779,83004,27089,7563,7900,12099,1059,133872,0,N,0.1550000160932541,0.0972000416368246
07:03:20,94,51,0,1247830,241793,36762,6125,7169,67237,3543,476156,0,N,0.1884999219328165,0.1301999436691403
07:03:21,88,50,0,290568,269128,129731,35205,26169,44267,4820,587624,0,N,0.1705000177025795,0.103799975477159
07:03:22,91,37,0,338663,28506,9447,3746,4754,12606,1113,130686,0,N,0.1591000473126769,0.0979000469669699
07:03:23,96,41,0,2090181,571696,337437,90826,54609,187248,11007,2134225,0,N,0.1751999370753765,0.1000999473035335
07:03:24,94,51,0,1298139,244424,117708,12086,4167,76682,4314,565858,0,N,0.1727999188005924,0.1140999374911189
07:03:25,97,51,0,943702,248624,64083,100673,22238,52609,4774,606208,0,N,0.1593999331817031,0.1013999572023749
07:03:26,88,67,0,80777,34572,71217,4364,7530,9570,1284,140506,0,N,0.1574999187141657,0.1002999488264322
07:03:27,94,74,0,1018443,54728,110206,43665,17512,81437,3141,648465,0,N,0.1636999659240245,0.1051999861374497
07:03:28,100,56,0,174292,337807,21622,7889,2968,143097,4061,631644,0,N,2.430499996989965,0.1191999763250351
07:03:29,100,48,0,272461,476220,97704,20972,10573,76400,1192,611034,0,N,0.1610000617802143,0.1018000766634941
07:03:30,100,47,0,152780,6959,25033,2826,1238,13471,995,145815,0,N,0.1608000602573156,0.1027000835165381
07:03:31,100,40,0,832002,179587,135288,28366,16047,110242,8001,581793,0,N,0.1552000176161527,0.0982000492513179
07:03:32,96,66,0,827518,232452,321282,18153,33683,43579,2825,606737,0,N,0.1599000534042716,0.1008000690490007
07:03:33,97,61,0,214148,330265,30663,21353,9324,58402,2987,614713,0,N,0.1566000282764434,0.0995000591501593
07:03:34,84,43,0,117515,72863,11727,2808,3393,7110,2339,148202,0,N,0.1551999012008309,0.0976999290287494
07:03:35,80,43,0,357595,28000,10581,12263,4879,9040,847,149632,0,N,0.1647999742999673,0.1054999884217977
07:03:36,84,26,0,1718717,499598,75482,30336,11892,91312,6462,646755,0,N,0.1580000389367342,0.1001000637188553
07:03:37,93,37,0,740135,104749,45894,39549,11561,87637,11262,580423,0,N,4.744799924083054,0.1013999572023749
07:03:38,100,51,0,167015,31200,38203,11119,3911,22270,1269,138493,0,N,0.1576000358909368,0.0985000515356659
07:03:39,100,40,0,1211462,470821,28009,62080,35914,57544,13639,643044,0,N,2.345200045965612,0.1125000417232513
07:03:40,100,43,0,1304245,259986,86310,18330,11795,121705,8917,692211,0,N,0.1543000107631087,0.0971000408753752
07:03:41,94,47,0,61068,403953,240845,27722,28677,78386,4192,606106,0,N,8.905299939215183,0.0966999214142561
07:03:42,91,38,0,89993,45544,16599,5021,1806,14085,1767,157621,0,N,0.1631999621167779,0.0984000507742166
07:03:43,100,38,0,89670,48694,10432,845,1004,26768,1583,147909,0,N,12.674800003878772,0.1174000790342688
07:03:44,100,50,0,368973,35510,53743,21888,9945,52687,4564,647092,0,N,0.2050000475719571,0.1248000189661979
07:03:45,100,26,0,169883,687000,23097,10611,6111,119264,7113,676498,0,N,0.1590000465512275,0.1017000759020447
07:03:46,100,20,0,144135,67455,13067,3832,1866,22280,677,140740,0,N,0.1878000330179929,0.1250000204890966
07:03:47,100,30,0,180712,137237,106710,17149,20473,87616,5375,601578,0,N,6.326299975626171,0.1022999640554189
07:03:48,100,27,0,1132050,46952,75540,8202,14155,77184,2776,528876,0,N,0.1653999788686633,0.0944000203162431
07:03:49,100,50,0,141378,497978,248157,39017,11505,83037,5018,614755,0,N,0.1785999629646539,0.1219999976456165
07:03:50,100,44,0,257836,80630,9080,2818,496,27294,1216,163745,0,N,0.1565999118611216,0.0977999297901988
07:03:50,100,53,0,184132,129188,277572,16985,12274,80702,4623,601887,0,N,0.1582999248057603,0.0995999434962868
07:03:51,90,63,0,547129,110591,244263,38342,12460,41044,6398,634536,0,N,0.1656999811530113,0.1058999914675951
07:03:52,93,66,0,658141,65381,60232,3617,5262,21625,1565,181132,0,N,0.1652999781072139,0.1060999929904937
23:29:16,44,38,0,442557,549826,24557,226740,7424,138228,4220,712716,0,N,0.2186999190598726,0.1053999876603484
23:29:17,44,44,0,451228,540468,8266,258252,3752,193795,3291,778385,0,N,0.1653999788686633,0.1068999990820884
23:29:18,50,38,0,87443,84043,970,62887,1176,50215,1582,195296,0,N,2.590099931694567,0.0947999069467186
23:29:19,38,29,0,225727,317113,10276,274386,9697,170285,2547,779966,0,N,0.1768999500200152,0.1101000234484672
23:29:20,38,29,26,966735,1173063,17015,388355,6036,179799,3638,794712,0,N,0.16589998267591,0.0945000210776925
23:29:21,37,21,0,1149945,764127,18769,210527,6362,168061,5886,790073,0,N,0.3617000766098499,0.1484000822529196
23:29:22,43,30,0,63459,68032,2702,73002,1023,42865,454,204273,0,N,2.2748999763280158,0.0972999259829521
23:29:23,43,30,26,69478,116009,586,63311,1371,55832,1300,197078,0,N,0.1630999613553285,0.1025999663397669
23:29:24,43,35,0,98187,71798,1784,64181,1595,45101,795,202137,0,N,0.1551000168547034,0.0972000416368246
23:29:25,21,29,0,1556203,964171,32119,361466,6509,160643,1940,815009,0,N,0.1563999103382229,0.0977999297901988
23:29:26,26,30,0,516776,820167,12149,256400,2018,219591,2230,855749,0,N,0.1749000512063503,0.1091000158339738
23:29:27,27,35,0,871575,204410,40263,329227,3531,192587,3048,825605,0,N,0.1584000419825315,0.100300065241754
23:29:28,27,35,26,147518,909127,18854,228564,3915,156719,2295,710856,0,N,0.1717000268399715,0.1104000257328152
23:29:29,27,38,0,43205,55316,5549,65677,887,42911,659,182230,0,N,0.1766999484971165,0.1077000051736831
23:29:30,47,48,0,532290,277629,8836,276914,8904,137896,5765,740807,0,N,0.1534000039100647,0.0968000385910272
23:29:31,60,63,0,241028,59724,1738,64253,1351,42812,619,191045,0,N,0.1518999924883246,0.0946000218391418
23:29:32,60,63,26,381833,106613,2506,78341,1283,46137,744,207754,0,N,0.154700013808906,0.0965999206528067
23:29:33,70,64,0,120955,19353,2152,59734,777,42363,1263,194466,0,N,0.1592000480741262,0.10090006981045
