attention,meditation,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,label,delta_mean,delta_std,delta_max,delta_min,delta_p2p,theta_mean,theta_std,theta_max,theta_min,theta_p2p,low_alpha_mean,low_alpha_std,low_alpha_max,low_alpha_min,low_alpha_p2p,high_alpha_mean,high_alpha_std,high_alpha_max,high_alpha_min,high_alpha_p2p,low_beta_mean,low_beta_std,low_beta_max,low_beta_min,low_beta_p2p,high_beta_mean,high_beta_std,high_beta_max,high_beta_min,high_beta_p2p,low_gamma_mean,low_gamma_std,low_gamma_max,low_gamma_min,low_gamma_p2p,mid_gamma_mean,mid_gamma_std,mid_gamma_max,mid_gamma_min,mid_gamma_p2p
78,84,1029378,651296,16441,243137,1737,197565,2490,794688,L,393413.3333333333,551342.0252305581,1029378.0,50138.0,979240.0,301305.3333333333,304008.5125293916,651296.0,102835.0,548461.0,11177.666666666666,4816.122229899414,16441.0,6991.0,9450.0,115575.66666666667,110896.30707256825,243137.0,42096.0,201041.0,1275.0,651.3670240351239,1737.0,530.0,1207.0,97233.0,86929.88455646309,197565.0,44436.0,153129.0,1331.3333333333333,1008.3066663140426,2490.0,653.0,1837.0,393397.6666666667,347541.8487036251,794688.0,189608.0,605080.0
67,78,56247,413702,13938,249021,1079,180733,3908,789282,L,378587.6666666667,563609.2382496346,1029378.0,50138.0,979240.0,404927.6666666667,250870.6090285056,651296.0,149785.0,501511.0,12456.666666666666,4896.058244479065,16441.0,6991.0,9450.0,184550.66666666666,106610.80044879761,249021.0,61494.0,187527.0,1458.0,340.2072897519552,1737.0,1079.0,658.0,142665.33333333334,80950.74339580415,197565.0,49698.0,147867.0,2350.3333333333335,1631.98845992652,3908.0,653.0,3255.0,593289.0,344162.1819099246,794688.0,195897.0,598791.0
61,70,1504463,783180,13020,258956,932,208383,5279,783382,L,863362.6666666666,738243.3296957943,1504463.0,56247.0,1448216.0,616059.3333333334,187242.39671968913,783180.0,413702.0,369478.0,14466.333333333334,1770.638961881166,16441.0,13020.0,3421.0,250371.33333333334,7995.482495343278,258956.0,243137.0,15819.0,1249.3333333333333,428.679756151031,1737.0,932.0,805.0,195560.33333333334,13933.57963099659,208383.0,180733.0,27650.0,3892.3333333333335,1394.5660017845441,5279.0,2490.0,2789.0,789117.3333333334,5654.798434364296,794688.0,783382.0,11306.0
70,81,334538,77449,8650,243465,3239,152729,3323,780246,L,631749.3333333334,768494.1952678193,1504463.0,56247.0,1448216.0,424777.0,352995.8254838151,783180.0,77449.0,705731.0,11869.333333333334,2825.555048717219,13938.0,8650.0,5288.0,250480.66666666666,7847.976830581285,258956.0,243465.0,15491.0,1750.0,1291.6048157235891,3239.0,932.0,2307.0,180615.0,27827.187640866465,208383.0,152729.0,55654.0,4170.0,1003.9755973129998,5279.0,3323.0,1956.0,784303.3333333334,4587.915140158015,789282.0,780246.0,9036.0
69,83,138625,135404,2067,72404,796,45024,438,201028,L,659208.6666666666,738536.8250170964,1504463.0,138625.0,1365838.0,332011.0,391796.8803181056,783180.0,77449.0,705731.0,7912.333333333333,5513.63458467561,13020.0,2067.0,10953.0,191608.33333333334,103524.14010429327,258956.0,72404.0,186552.0,1655.6666666666667,1372.8919598182886,3239.0,796.0,2443.0,135378.66666666666,83050.08290383178,208383.0,45024.0,163359.0,3013.3333333333335,2435.3111368638984,5279.0,438.0,4841.0,588218.6666666666,335320.61954096024,783382.0,201028.0,582354.0
67,87,5349,4705,13826,745,3115,4449,3567,245552,L,159504.0,165584.7182290679,334538.0,5349.0,329189.0,72519.33333333333,65488.803320363324,135404.0,4705.0,130699.0,8181.0,5893.512619821703,13826.0,2067.0,11759.0,105538.0,124706.2390861019,243465.0,745.0,242720.0,2383.3333333333335,1376.0684333759316,3239.0,796.0,2443.0,67400.66666666667,76630.77716122511,152729.0,4449.0,148280.0,2442.6666666666665,1740.3736188914538,3567.0,438.0,3129.0,408942.0,322328.3914829722,780246.0,201028.0,579218.0
74,81,11949,19001,3757,13318,5155,10934,4231,262640,L,51974.333333333336,75114.20321971815,138625.0,5349.0,133276.0,53036.666666666664,71689.44904470409,135404.0,4705.0,130699.0,6550.0,6357.606231908164,13826.0,2067.0,11759.0,28822.333333333332,38262.79308065919,72404.0,745.0,71659.0,3022.0,2180.9876203225795,5155.0,796.0,4359.0,20135.666666666668,21796.459766057134,45024.0,4449.0,40575.0,2745.3333333333335,2025.6022149803584,4231.0,438.0,3793.0,236406.66666666666,31807.82100889003,262640.0,201028.0,61612.0
75,93,14664,14754,1595,10821,4508,3018,2092,283819,L,10654.0,4790.623654575186,14664.0,5349.0,9315.0,12820.0,7341.605478359437,19001.0,4705.0,14296.0,6392.666666666667,6527.587175467735,13826.0,1595.0,12231.0,8294.666666666666,6656.339259182988,13318.0,745.0,12573.0,4259.333333333333,1042.4856513802306,5155.0,3115.0,2040.0,6133.666666666667,4218.33383379616,10934.0,3018.0,7916.0,3296.6666666666665,1094.8243390303905,4231.0,2092.0,2139.0,264003.6666666667,19169.911641256283,283819.0,245552.0,38267.0
67,94,157174,8878,1457,10713,6470,4523,3444,240104,L,61262.333333333336,83073.03207619858,157174.0,11949.0,145225.0,14211.0,5083.298043581329,19001.0,8878.0,10123.0,2269.6666666666665,1289.9152426924866,3757.0,1457.0,2300.0,11617.333333333334,1473.8101415517394,13318.0,10713.0,2605.0,5377.666666666667,999.7731409343058,6470.0,4508.0,1962.0,6158.333333333333,4203.7483670349975,10934.0,3018.0,7916.0,3255.6666666666665,1081.865210335064,4231.0,2092.0,2139.0,262187.6666666667,21861.01004833889,283819.0,240104.0,43715.0
64,97,16902,3668,5687,14386,2891,3754,2115,267244,L,62913.333333333336,81639.80108582527,157174.0,14664.0,142510.0,9100.0,5546.333203105999,14754.0,3668.0,11086.0,2913.0,2403.345168717375,5687.0,1457.0,4230.0,11973.333333333334,2090.128305473317,14386.0,10713.0,3673.0,4623.0,1792.2692320073802,6470.0,2891.0,3579.0,3765.0,752.5602965985022,4523.0,3018.0,1505.0,2550.3333333333335,774.0234707897013,3444.0,2092.0,1352.0,263722.3333333333,22069.252554936545,283819.0,240104.0,43715.0
56,97,27940,13695,4698,5346,1457,3419,1261,276657,L,67338.66666666667,77995.19021922517,157174.0,16902.0,140272.0,8747.0,5014.783444963096,13695.0,3668.0,10027.0,3947.3333333333335,2212.656849430247,5687.0,1457.0,4230.0,10148.333333333334,4546.376175960448,14386.0,5346.0,9040.0,3606.0,2581.8522420929394,6470.0,1457.0,5013.0,3898.6666666666665,566.0391623816672,4523.0,3419.0,1104.0,2273.3333333333335,1100.0792395701944,3444.0,1261.0,2183.0,261335.0,18979.401017952096,276657.0,240104.0,36553.0
30,44,337091,42214,4329,2871,5269,10428,2274,259440,L,127311.0,181758.61922065704,337091.0,16902.0,320189.0,19859.0,19998.61747721276,42214.0,3668.0,38546.0,4904.666666666667,702.192518708853,5687.0,4329.0,1358.0,7534.333333333333,6061.386667532498,14386.0,2871.0,11515.0,3205.6666666666665,1925.3823862634868,5269.0,1457.0,3812.0,5867.0,3953.4917478118145,10428.0,3419.0,7009.0,1883.3333333333333,544.7883381032854,2274.0,1261.0,1013.0,267780.3333333333,8621.021536544937,276657.0,259440.0,17217.0
50,43,19940,10865,4201,4686,6959,6642,2744,240466,L,128323.66666666667,180842.0570562421,337091.0,19940.0,317151.0,22258.0,17340.232899239858,42214.0,10865.0,31349.0,4409.333333333333,258.054903713596,4698.0,4201.0,497.0,4301.0,1281.6298217532872,5346.0,2871.0,2475.0,4561.666666666667,2818.3756551130045,6959.0,1457.0,5502.0,6829.666666666667,3508.2665710218357,10428.0,3419.0,7009.0,2093.0,757.887194772418,2744.0,1261.0,1483.0,258854.33333333334,18102.606838065498,276657.0,240466.0,36191.0
67,50,171931,80931,8717,6020,13158,8204,1911,246572,L,176320.66666666666,158621.06127602706,337091.0,19940.0,317151.0,44670.0,35097.507618061536,80931.0,10865.0,70066.0,5749.0,2571.160049471334,8717.0,4201.0,4516.0,4525.666666666667,1580.610746939517,6020.0,2871.0,3149.0,8462.0,4153.713639624218,13158.0,5269.0,7889.0,8424.666666666666,1902.6217000100341,10428.0,6642.0,3786.0,2309.6666666666665,417.6437876149208,2744.0,1911.0,833.0,248826.0,9685.739827202,259440.0,240466.0,18974.0
69,64,10234,959,1204,3266,1307,1505,1407,69811,L,67368.33333333333,90683.87427946112,171931.0,10234.0,161697.0,30918.333333333332,43594.521781219446,80931.0,959.0,79972.0,4707.333333333333,3782.0063899114,8717.0,1204.0,7513.0,4657.333333333333,1377.223777510648,6020.0,3266.0,2754.0,7141.333333333333,5927.603591109447,13158.0,1307.0,11851.0,5450.333333333333,3504.8826418796853,8204.0,1505.0,6699.0,2020.6666666666667,675.2128059607124,2744.0,1407.0,1337.0,185616.33333333334,100336.81891675464,246572.0,69811.0,176761.0
70,81,14451,3154,3497,6237,4936,2944,1599,289852,L,65538.66666666667,92162.58577282383,171931.0,10234.0,161697.0,28348.0,45551.437112344574,80931.0,959.0,79972.0,4472.666666666667,3850.3553515657018,8717.0,1204.0,7513.0,5174.333333333333,1656.2229117303934,6237.0,3266.0,2971.0,6467.0,6072.027750265992,13158.0,1307.0,11851.0,4217.666666666667,3526.4458500521046,8204.0,1505.0,6699.0,1639.0,254.36980952936906,1911.0,1407.0,504.0,202078.33333333334,116573.04662885673,289852.0,69811.0,220041.0
64,88,2624,7181,3952,5816,2517,3374,1497,269081,L,9103.0,5994.06815107801,14451.0,2624.0,11827.0,3764.6666666666665,3155.63089305574,7181.0,959.0,6222.0,2884.3333333333335,1472.8870741949245,3952.0,1204.0,2748.0,5106.333333333333,1607.6163514161897,6237.0,3266.0,2971.0,2920.0,1847.7599952375663,4936.0,1307.0,3629.0,2607.6666666666665,978.8413218443305,3374.0,1505.0,1869.0,1501.0,96.06247966822559,1599.0,1407.0,192.0,209581.33333333334,121489.37472196324,289852.0,69811.0,220041.0
53,90,3783,7947,6428,3698,4005,3002,2484,216401,L,6952.666666666667,6519.553077711749,14451.0,2624.0,11827.0,6094.0,2574.7599887902556,7947.0,3154.0,4793.0,4625.666666666667,1577.358657164139,6428.0,3497.0,2931.0,5250.333333333333,1360.7403622075385,6237.0,3698.0,2539.0,3819.3333333333335,1220.1411120578027,4936.0,2517.0,2419.0,3106.6666666666665,233.3266666068831,3374.0,2944.0,430.0,1860.0,542.8010685324839,2484.0,1497.0,987.0,258444.66666666666,37863.05640507084,289852.0,216401.0,73451.0
53,96,1865,8195,2046,13781,2814,4253,2163,216085,L,2757.3333333333335,965.9266706640137,3783.0,1865.0,1918.0,7774.333333333333,528.5918399002022,8195.0,7181.0,1014.0,4142.0,2197.1699979740474,6428.0,2046.0,4382.0,7765.0,5316.547093744904,13781.0,3698.0,10083.0,3112.0,787.4890475430935,4005.0,2517.0,1488.0,3543.0,642.3947384719764,4253.0,3002.0,1251.0,2048.0,503.4491036837838,2484.0,1497.0,987.0,233855.66666666666,30506.442685662125,269081.0,216085.0,52996.0
51,100,16423,6697,14937,7027,2597,4268,1474,231921,L,7357.0,7909.737543039432,16423.0,1865.0,14558.0,7613.0,802.9121993566264,8195.0,6697.0,1498.0,7803.666666666667,6554.678812369907,14937.0,2046.0,12891.0,8168.666666666667,5137.535823071283,13781.0,3698.0,10083.0,3138.6666666666665,758.0714566145209,4005.0,2597.0,1408.0,3841.0,726.6340206847138,4268.0,3002.0,1266.0,2040.3333333333333,516.0526458931672,2484.0,1474.0,1010.0,221469.0,9053.076383211448,231921.0,216085.0,15836.0
61,93,9593,20771,2549,3462,6231,7563,2028,272711,L,9293.666666666666,7283.614578840723,16423.0,1865.0,14558.0,11887.666666666666,7729.567215129863,20771.0,6697.0,14074.0,6510.666666666667,7301.751319603458,14937.0,2046.0,12891.0,8090.0,5240.984354108242,13781.0,3462.0,10319.0,3880.6666666666665,2038.3381302751638,6231.0,2597.0,3634.0,5361.333333333333,1906.714014567872,7563.0,4253.0,3310.0,1888.3333333333333,365.1168762647646,2163.0,1474.0,689.0,240239.0,29215.027160696813,272711.0,216085.0,56626.0
74,93,2963,2361,2619,4282,3022,4320,2302,236451,L,9659.666666666666,6730.24764277669,16423.0,2963.0,13460.0,9943.0,9624.677241335237,20771.0,2361.0,18410.0,6701.666666666667,7132.093755225801,14937.0,2549.0,12388.0,4923.666666666667,1867.1122979994268,7027.0,3462.0,3565.0,3950.0,1986.8006945842144,6231.0,2597.0,3634.0,5383.666666666667,1887.537107807295,7563.0,4268.0,3295.0,1934.6666666666667,421.81670584904424,2302.0,1474.0,828.0,247027.66666666666,22357.44693236647,272711.0,231921.0,40790.0
78,88,11769,4244,6088,2151,7924,3462,1957,227125,L,8108.333333333333,4586.892775409181,11769.0,2963.0,8806.0,9125.333333333334,10129.293476507113,20771.0,2361.0,18410.0,3752.0,2023.3380834643583,6088.0,2549.0,3539.0,3298.3333333333335,1074.8861955298769,4282.0,2151.0,2131.0,5725.666666666667,2489.7635095192522,7924.0,3022.0,4902.0,5115.0,2163.000000003753,7563.0,3462.0,4101.0,2095.6666666666665,182.1821432889025,2302.0,1957.0,345.0,245429.0,24082.65375742985,272711.0,227125.0,45586.0
41,81,5226,13459,6498,7676,5281,2274,1076,278602,L,6652.666666666667,4573.067059764235,11769.0,2963.0,8806.0,6688.0,5938.96059928633,13459.0,2361.0,11098.0,5068.333333333333,2131.067885669223,6498.0,2619.0,3879.0,4703.0,2786.45599283523,7676.0,2151.0,5525.0,5409.0,2453.505451389969,7924.0,3022.0,4902.0,3352.0,1027.4259097455663,4320.0,2274.0,2046.0,1778.3333333333333,632.2264889526062,2302.0,1076.0,1226.0,247392.66666666666,27427.36652202654,278602.0,227125.0,51477.0
60,83,5228,7910,9212,452,8491,5043,1680,280837,L,7407.666666666667,3777.025593387054,11769.0,5226.0,6543.0,8537.666666666666,4639.453667535582,13459.0,4244.0,9215.0,7266.0,1697.7078665063643,9212.0,6088.0,3124.0,3426.3333333333335,3777.0888701936433,7676.0,452.0,7224.0,7232.0,1713.2346599343214,8491.0,5281.0,3210.0,3593.0,1389.140381680868,5043.0,2274.0,2769.0,1571.0,450.5008324076746,1957.0,1076.0,881.0,262188.0,30386.004722573212,280837.0,227125.0,53712.0
78,93,4105,3343,5163,3038,2272,3012,1951,311422,L,4853.0,647.7877737091718,5228.0,4105.0,1123.0,8237.333333333334,5065.937655874702,13459.0,3343.0,10116.0,6957.666666666667,2063.2669079231828,9212.0,5163.0,4049.0,3722.0,3660.250811079394,7676.0,452.0,7224.0,5348.0,3110.041318053555,8491.0,2272.0,6219.0,3443.0,1433.9320067619979,5043.0,2274.0,2769.0,1569.0,447.9363794111924,1951.0,1076.0,875.0,290287.0,18337.529141087343,311422.0,278602.0,32820.0
78,91,538,3726,5316,2372,5882,5272,4038,288585,L,3290.3333333333335,2448.833667912169,5228.0,538.0,4690.0,4993.0,2533.4440984310063,7910.0,3343.0,4567.0,6563.666666666667,2294.799410260263,9212.0,5163.0,4049.0,1954.0,1342.7181387049745,3038.0,452.0,2586.0,5548.333333333333,3122.897746218026,8491.0,2272.0,6219.0,4442.333333333333,1243.985664447011,5272.0,3012.0,2260.0,2556.3333333333335,1290.2954442038983,4038.0,1680.0,2358.0,293614.6666666667,15900.745779162658,311422.0,280837.0,30585.0
90,91,2822,11653,14599,3916,11318,7586,2156,257888,L,2488.3333333333335,1806.7574084807402,4105.0,538.0,3567.0,6240.666666666667,4691.128471189914,11653.0,3343.0,8310.0,8359.333333333334,5404.251320333931,14599.0,5163.0,9436.0,3108.6666666666665,774.421934955805,3916.0,2372.0,1544.0,6490.666666666667,4553.612338938572,11318.0,2272.0,9046.0,5290.0,2287.0531257529215,7586.0,3012.0,4574.0,2715.0,1150.327344715408,4038.0,1951.0,2087.0,285965.0,26862.9966496709,311422.0,257888.0,53534.0
87,91,11990,12324,3573,3833,1935,3793,4467,300048,L,5116.666666666667,6061.0392947992395,11990.0,538.0,11452.0,9234.333333333334,4782.139932416196,12324.0,3726.0,8598.0,7829.333333333333,5927.1242886690825,14599.0,3573.0,11026.0,3373.6666666666665,868.4608991432458,3916.0,2372.0,1544.0,6378.333333333333,4711.149788887381,11318.0,1935.0,9383.0,5550.333333333333,1911.7568708780677,7586.0,3793.0,3793.0,3553.6666666666665,1229.2739049265342,4467.0,2156.0,2311.0,282173.6666666667,21798.974662436893,300048.0,257888.0,42160.0
74,70,2934,8822,3861,4227,4680,6324,2546,257165,L,5915.333333333333,5261.113697032273,11990.0,2822.0,9168.0,10933.0,1858.709498516857,12324.0,8822.0,3502.0,7344.333333333333,6284.375651831368,14599.0,3573.0,11026.0,3992.0,207.70411649114274,4227.0,3833.0,394.0,5977.666666666667,4824.222873513787,11318.0,1935.0,9383.0,5901.0,1931.5561084307424,7586.0,3793.0,3793.0,3056.3333333333335,1237.1379605093898,4467.0,2156.0,2311.0,271700.3333333333,24552.460901782746,300048.0,257165.0,42883.0
81,70,44797,16546,6378,1398,7561,3457,4911,263146,L,19907.0,22025.822549901954,44797.0,2934.0,41863.0,12564.0,3867.5889129892425,16546.0,8822.0,7724.0,4604.0,1543.0628632681482,6378.0,3573.0,2805.0,3152.6666666666665,1532.3022982886546,4227.0,1398.0,2829.0,4725.333333333333,2813.27395276991,7561.0,1935.0,5626.0,4524.666666666667,1567.2984187287557,6324.0,3457.0,2867.0,3974.6666666666665,1257.0204188211612,4911.0,2546.0,2365.0,273453.0,23225.27952469542,300048.0,257165.0,42883.0
81,83,50087,3968,11317,4586,2283,7472,2619,264236,L,32606.0,25832.47400075671,50087.0,2934.0,47153.0,9778.666666666666,6343.337397081268,16546.0,3968.0,12578.0,7185.333333333333,3792.996748394455,11317.0,3861.0,7456.0,3403.6666666666665,1746.2085595199376,4586.0,1398.0,3188.0,4841.333333333333,2642.69603498655,7561.0,2283.0,5278.0,5751.0,2067.9223873289193,7472.0,3457.0,4015.0,3358.6666666666665,1344.8555064888312,4911.0,2546.0,2365.0,261515.66666666666,3807.0001751478662,264236.0,257165.0,7071.0
78,84,5233,10363,4374,5209,6340,3416,1439,228421,L,33372.333333333336,24512.498553454418,50087.0,5233.0,44854.0,10292.333333333334,6289.29776153188,16546.0,3968.0,12578.0,7356.333333333333,3573.3967500588187,11317.0,4374.0,6943.0,3731.0,2044.3089296892883,5209.0,1398.0,3811.0,5394.666666666667,2763.0711777537736,7561.0,2283.0,5278.0,4781.666666666667,2329.987195962591,7472.0,3416.0,4056.0,2989.6666666666665,1765.4295039262636,4911.0,1439.0,3472.0,251934.33333333334,20370.435889631335,264236.0,228421.0,35815.0
75,80,2882,13916,2221,1904,3293,4592,1864,247155,L,19400.666666666668,26601.129493559158,50087.0,2882.0,47205.0,9415.666666666666,5041.205841186177,13916.0,3968.0,9948.0,5970.666666666667,4753.55786052203,11317.0,2221.0,9096.0,3899.6666666666665,1756.1453053038347,5209.0,1904.0,3305.0,3972.0,2112.011600347003,6340.0,2283.0,4057.0,5160.0,2086.804255318699,7472.0,3416.0,4056.0,1974.0,597.6411967058538,2619.0,1439.0,1180.0,246604.0,17913.856564130725,264236.0,228421.0,35815.0
78,91,15919,4404,3733,11970,5900,4117,5163,232494,L,8011.333333333333,6948.395090458025,15919.0,2882.0,13037.0,9561.0,4806.447648718994,13916.0,4404.0,9512.0,3442.6666666666665,1105.4738049047128,4374.0,2221.0,2153.0,6361.0,5130.9274990012655,11970.0,1904.0,10066.0,5177.666666666667,1646.929365010421,6340.0,3293.0,3047.0,4041.6666666666665,591.6082600418391,4592.0,3416.0,1176.0,2822.0,2038.471731469436,5163.0,1439.0,3724.0,236023.33333333334,9853.062180539997,247155.0,228421.0,18734.0
93,61,5048,13194,698,9757,7190,4271,4721,333709,L,7949.666666666667,6986.100080381127,15919.0,2882.0,13037.0,10504.666666666666,5295.651171783313,13916.0,4404.0,9512.0,2217.3333333333335,1517.5033223457438,3733.0,698.0,3035.0,7877.0,5289.791016666669,11970.0,1904.0,10066.0,5461.0,1985.243813741852,7190.0,3293.0,3897.0,4326.666666666667,242.34342027315068,4592.0,4117.0,475.0,3916.0,1790.7732966514757,5163.0,1864.0,3299.0,271119.3333333333,54697.67829015754,333709.0,232494.0,101215.0
77,66,9014,11252,5735,4460,3268,6712,2545,304643,L,9993.666666666666,5501.31532754681,15919.0,5048.0,10871.0,9616.666666666666,4617.5492778323105,13194.0,4404.0,8790.0,3388.6666666666665,2536.092729639533,5735.0,698.0,5037.0,8729.0,3859.0948420591317,11970.0,4460.0,7510.0,5452.666666666667,1998.9000308503742,7190.0,3268.0,3922.0,5033.333333333333,1455.8057333825764,6712.0,4117.0,2595.0,4143.0,1401.443541495694,5163.0,2545.0,2618.0,290282.0,52113.31688733916,333709.0,232494.0,101215.0
74,66,28007,13768,3655,2850,9141,8549,2207,342418,L,14023.0,12271.775788359593,28007.0,5048.0,22959.0,12738.0,1318.5279670440646,13768.0,11252.0,2516.0,3362.6666666666665,2531.192670132105,5735.0,698.0,5037.0,5689.0,3613.792052679204,9757.0,2850.0,6907.0,6533.0,2991.115009490655,9141.0,3268.0,5873.0,6510.666666666667,2146.0946701740245,8549.0,4271.0,4278.0,3157.6666666666665,1364.393393905633,4721.0,2207.0,2514.0,326923.3333333333,19780.58670347128,342418.0,304643.0,37775.0
93,64,4312,4991,3051,2063,6460,6321,3411,278220,L,13777.666666666666,12545.22404475512,28007.0,4312.0,23695.0,10003.666666666666,4519.699584398261,13768.0,4991.0,8777.0,4147.0,1408.0170453503913,5735.0,3051.0,2684.0,3124.3333333333335,1221.8209088654096,4460.0,2063.0,2397.0,6289.666666666667,2940.2027707853103,9141.0,3268.0,5873.0,7194.0,1189.6381802951337,8549.0,6321.0,2228.0,2721.0,620.9959742220562,3411.0,2207.0,1204.0,308427.0,32265.84561111363,342418.0,278220.0,64198.0
94,61,2443,4217,2934,3798,11659,4120,5385,369510,L,11587.333333333334,14250.52210738616,28007.0,2443.0,25564.0,7658.666666666667,5304.9726043787505,13768.0,4217.0,9551.0,3213.3333333333335,386.94228682127437,3655.0,2934.0,721.0,2903.6666666666665,868.7441126941205,3798.0,2063.0,1735.0,9086.666666666666,2599.9258322755263,11659.0,6460.0,5199.0,6330.0,2214.5137163756854,8549.0,4120.0,4429.0,3667.6666666666665,1604.4716679746418,5385.0,2207.0,3178.0,330049.3333333333,46885.0078525486,369510.0,278220.0,91290.0
90,70,6165,10134,14233,1823,6732,1979,2674,389267,L,4306.666666666667,1861.0057316141167,6165.0,2443.0,3722.0,6447.333333333333,3216.116032298691,10134.0,4217.0,5917.0,6739.333333333333,6489.969363050249,14233.0,2934.0,11299.0,2561.3333333333335,1077.6865654450244,3798.0,1823.0,1975.0,8283.666666666666,2926.2864407527836,11659.0,6460.0,5199.0,4140.0,2171.069091488427,6321.0,1979.0,4342.0,3823.3333333333335,1401.7468863291008,5385.0,2674.0,2711.0,345665.6666666667,59239.11905433383,389267.0,278220.0,111047.0
93,93,4392,10622,8380,1302,5603,5911,2823,330156,L,4333.333333333333,1861.6934046992264,6165.0,2443.0,3722.0,8324.333333333334,3565.4139076984143,10622.0,4217.0,6405.0,8515.666666666666,5650.7215763414715,14233.0,2934.0,11299.0,2307.6666666666665,1316.6929533268915,3798.0,1302.0,2496.0,7998.0,3220.3805675727617,11659.0,5603.0,6056.0,4003.3333333333335,1968.5945070912237,5911.0,1979.0,3932.0,3627.3333333333335,1524.0060148612702,5385.0,2674.0,2711.0,362977.6666666667,30092.04403714592,389267.0,330156.0,59111.0
94,94,3884,5335,2388,9791,5933,6135,2904,304231,L,4813.666666666667,1197.535942300133,6165.0,3884.0,2281.0,8697.0,2921.783530632627,10622.0,5335.0,5287.0,8333.666666666666,5922.635927805374,14233.0,2388.0,11845.0,4305.333333333333,4757.863421047383,9791.0,1302.0,8489.0,6089.333333333333,580.5086849769015,6732.0,5603.0,1129.0,4675.0,2337.4892513156724,6135.0,1979.0,4156.0,2800.3333333333335,116.66333328571965,2904.0,2674.0,230.0,341218.0,43583.89848327254,389267.0,304231.0,85036.0
94,100,3603,12214,11376,5458,2416,11665,6718,345054,L,3959.6666666666665,399.90540519045584,4392.0,3603.0,789.0,9390.333333333334,3601.098767488836,12214.0,5335.0,6879.0,7381.333333333333,4576.465594028969,11376.0,2388.0,8988.0,5517.0,4244.807533918043,9791.0,1302.0,8489.0,4650.666666666667,1942.2992388747984,5933.0,2416.0,3517.0,7903.666666666667,3259.335106022261,11665.0,5911.0,5754.0,4148.333333333333,2225.7651118959807,6718.0,2823.0,3895.0,326480.3333333333,20658.224181510555,345054.0,304231.0,40823.0
93,100,8565,6063,15763,10193,9749,4874,3820,294091,L,5350.666666666667,2787.237760418143,8565.0,3603.0,4962.0,7870.666666666667,3779.0083796161566,12214.0,5335.0,6879.0,9842.333333333334,6818.11970658562,15763.0,2388.0,13375.0,8480.666666666666,2625.4116502637708,10193.0,5458.0,4735.0,6032.666666666667,3667.51582591454,9749.0,2416.0,7333.0,7558.0,3612.2177398401473,11665.0,4874.0,6791.0,4480.666666666667,1990.9820022625333,6718.0,2904.0,3814.0,314458.6666666667,26977.04054068112,345054.0,294091.0,50963.0
84,97,20577,25579,6575,2128,6423,4819,6345,323911,L,10915.0,8727.60241989564,20577.0,3603.0,16974.0,14618.666666666666,9977.744250741813,25579.0,6063.0,19516.0,11238.0,4595.554264721286,15763.0,6575.0,9188.0,5926.333333333333,4052.845708060044,10193.0,2128.0,8065.0,6196.0,3671.766468608846,9749.0,2416.0,7333.0,7119.333333333333,3936.7588614683095,11665.0,4819.0,6846.0,5627.666666666667,1576.5552110006556,6718.0,3820.0,2898.0,321018.6666666667,25604.31675193755,345054.0,294091.0,50963.0
91,97,3221,4501,2686,6016,3145,7689,2845,376519,L,10787.666666666666,8888.918344382602,20577.0,3221.0,17356.0,12047.666666666666,11744.47518338774,25579.0,4501.0,21078.0,8341.333333333334,6715.052667949151,15763.0,2686.0,13077.0,6112.333333333333,4033.3629062285877,10193.0,2128.0,8065.0,6439.0,3302.029073160967,9749.0,3145.0,6604.0,5794.0,1641.3485309391572,7689.0,4819.0,2870.0,4336.666666666667,1806.2968563703273,6345.0,2845.0,3500.0,331507.0,41735.694650984435,376519.0,294091.0,82428.0
81,94,2737,22240,6352,4090,3958,9153,2331,368246,L,8845.0,10163.091655582366,20577.0,2737.0,17840.0,17440.0,11329.188894174149,25579.0,4501.0,21078.0,5204.333333333333,2183.7889855319527,6575.0,2686.0,3889.0,4078.0,1944.0277775812187,6016.0,2128.0,3888.0,4508.666666666667,1706.9699274836753,6423.0,3145.0,3278.0,7220.333333333333,2204.682592426684,9153.0,4819.0,4334.0,3840.3333333333335,2184.276844480417,6345.0,2331.0,4014.0,356225.3333333333,28289.092179381292,376519.0,323911.0,52608.0
100,94,10468,5924,3896,8309,2935,9392,8843,330368,L,5475.333333333333,4330.543191460021,10468.0,2737.0,7731.0,10888.333333333334,9856.545253445045,22240.0,4501.0,17739.0,4311.333333333333,1867.957529851945,6352.0,2686.0,3666.0,6138.333333333333,2112.158690378334,8309.0,4090.0,4219.0,3346.0,540.3082453565723,3958.0,2935.0,1023.0,8744.666666666666,922.0110266960002,9392.0,7689.0,1703.0,4673.0,3620.4590869114913,8843.0,2331.0,6512.0,358377.6666666667,24607.24897938675,376519.0,330368.0,46151.0
