timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,blink,label,total_latency(ms),logic_time(ms)
09:55:20,54,61,0,610616,8057,9181,1247,4972,3294,732,172601,0,N,0.1556000206619501,0.09999983012676239
09:55:21,66,74,0,770928,140848,53039,12004,17261,23980,1664,759646,0,N,0.1604999415576458,0.10220007970929146
09:55:22,44,78,0,1015737,134667,35688,29302,16281,3551,2148,752168,0,N,0.20769983530044556,0.14979997649788857
09:55:23,38,64,0,290921,147122,17637,8079,4794,4255,4479,700298,0,N,0.17070001922547817,0.10169995948672295
09:55:24,27,54,0,633837,104589,15060,21190,15112,7676,4055,778643,0,N,0.15469989739358425,0.09809993207454681
09:55:25,11,41,0,306230,146702,12812,7957,35885,3758,3152,713317,0,N,0.1547001302242279,0.09760004468262196
09:55:26,4,27,0,1602804,864055,95938,32152,11214,8922,5879,684128,0,N,0.15929993242025375,0.10189996100962162
09:55:27,1,43,0,1390214,569196,303583,43527,16181,16332,7129,704859,0,N,2.5806999765336514,0.0958999153226614
09:55:28,7,60,0,728830,64427,72854,18096,12302,14315,5371,572476,0,N,0.16029994003474712,0.10389997623860836
09:55:29,26,70,0,496020,54191,16142,8588,6966,13599,2522,649682,0,N,0.15489989891648293,0.09849993512034416
09:55:30,38,69,0,1866700,120450,7643,12571,9197,3615,2760,717332,0,N,0.170599902048707,0.11010002344846725
09:55:31,29,61,0,1411402,265115,60034,6027,7393,2317,3027,692882,0,N,0.19250018522143364,0.12980005703866482
09:55:32,34,53,0,139127,19041,9271,3444,3507,3673,1859,704294,0,N,0.19069993868470192,0.13149995356798172
09:55:33,23,40,0,680466,76094,5191,4293,14835,4632,6505,733511,0,N,0.23040012456476688,0.1042000949382782
09:55:34,23,29,0,118950,199547,1882,9396,6820,4035,1609,673591,0,N,0.15680002979934216,0.10000006295740604
09:55:35,51,37,0,33274,11804,3764,9002,12139,3380,1099,753359,0,N,0.16819988377392292,0.11099991388618946
09:55:36,47,47,0,101946,29291,32952,14743,4322,5450,2664,713920,0,N,0.16369996592402458,0.10609999299049377
09:55:37,40,48,0,1175966,163810,6775,14641,13844,5248,5529,709704,0,N,8.80219996906817,0.09680003859102726
09:55:38,41,69,0,79066,107890,20734,22414,4597,3707,3086,708506,0,N,0.15700003132224083,0.10069995187222958
09:55:39,27,64,0,147210,82484,16766,17812,20909,4332,2163,743783,0,N,0.16160006634891033,0.10499986819922924
09:55:40,30,54,0,337311,69128,12134,34573,15874,11149,2802,697125,0,N,4.909599898383021,0.10329997166991234
09:55:41,29,81,0,87467,58797,52192,29212,5426,3815,3079,760833,0,N,0.15639979392290115,0.09939982555806637
09:55:42,60,77,0,145290,14345,5538,1960,7267,10583,3628,809036,0,N,0.15230011194944382,0.09640003554522991
09:55:43,64,78,0,75119,56071,20007,4527,2867,5415,2813,709347,0,N,0.1558999065309763,0.09869993664324284
09:55:44,61,67,0,354792,133026,22877,14137,34015,10828,5548,755509,0,N,0.15740003436803818,0.09829993359744549
09:55:45,70,53,0,1381778,246214,56798,39260,41923,23337,5519,723484,0,N,0.15580002218484879,0.09900005534291267
09:55:46,60,44,0,526841,77638,5860,6748,15084,14406,2970,808337,0,N,2.577299950644374,0.10269996710121632
09:55:47,60,30,0,341702,35127,1865,2460,2675,2798,497,171174,0,N,0.16460008919239044,0.1066999975591898
09:55:48,67,43,0,118496,12144,10766,1577,5673,3211,3103,715534,0,N,0.18079997971653938,0.12320000678300858
09:55:49,64,35,0,131474,54645,5437,2867,1967,3302,536,192703,0,N,0.15540001913905144,0.09720004163682461
09:55:50,60,47,0,158516,67429,19756,5591,9782,9330,3509,724827,0,N,0.15300000086426735,0.09569991379976273
09:55:51,56,40,0,121967,137647,8406,1980,5494,6879,3816,737922,0,N,0.1533001195639372,0.09640003554522991
09:55:52,34,29,0,172123,498574,68584,55282,7870,7563,4996,741406,0,N,0.16820011660456657,0.10850001126527786
09:55:53,26,40,0,378573,291190,117992,1835,23940,9257,4575,756515,0,N,0.15400000847876072,0.09689992293715477
09:55:54,13,56,0,410944,43225,65078,24444,19888,3718,4333,751307,0,N,31.427100067958236,0.1020999625325203
09:55:55,8,74,0,557195,53207,6977,9337,4210,1863,1468,196263,0,N,0.17739995382726192,0.11999998241662979
09:55:56,11,87,0,419479,124415,85812,17944,8344,3673,5580,768451,0,N,0.15419977717101574,0.09529991075396538
09:55:57,23,88,0,1505618,34133,5447,16627,12096,5020,4424,717740,0,N,0.15600002370774746,0.09799981489777565
09:55:58,26,63,0,62689,28329,1983,3684,4503,1269,970,189559,0,N,32.73810003884137,0.20870007574558258
09:55:59,30,75,0,235189,80581,41867,41621,27724,7256,3121,817291,0,N,0.1674999948590994,0.10910001583397388
09:56:00,40,64,0,1078954,50206,10912,6061,3080,2817,1404,191233,0,N,0.15529990196228027,0.09739981032907963
09:56:01,24,61,0,521381,215822,37056,30428,23503,5821,2576,786009,0,N,5.98399993032217,0.09519979357719421
09:56:02,26,67,0,1742237,180338,10580,43873,19081,9823,3332,862900,0,N,0.15649991109967232,0.09829993359744549
09:56:03,17,43,0,1188567,1324275,50369,69337,22399,28312,15221,917644,0,N,0.1597998198121786,0.10229996405541897
09:56:04,30,56,0,695516,23371,30708,4987,1123,8809,915,94778,0,N,0.1547001302242279,0.09780004620552063
09:56:05,56,56,0,145173,42013,13806,8478,4112,18211,1046,104082,0,N,39.13759998977184,0.1808998640626669
