timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,blink,label,total_latency(ms),logic_time(ms)
08:48:43,60,11,0,936886,216324,74184,19084,1845,99074,1458,447131,0,L,31.155900098383427,0.10710000060498714
08:48:44,47,29,0,1533213,732221,301642,47146,73212,165512,8734,1917069,0,L,0.16830000095069408,0.10120007209479809
08:48:45,48,34,0,406524,730654,696414,62733,10135,189474,4624,2011243,0,L,0.1650000922381878,0.10329997166991234
08:48:46,47,43,0,95669,74438,18681,5734,1578,8186,112,122883,0,L,0.15449989587068558,0.09829993359744549
08:48:47,38,38,0,1116504,1089496,242155,108494,46066,315580,7549,2051924,0,L,0.15410012565553188,0.09740004315972328
08:48:48,48,35,0,163608,425608,29458,124360,2978,117033,3570,587079,0,L,0.15329988673329353,0.09649991989135742
08:48:49,69,17,0,513116,286694,63300,36569,4781,90674,1386,577908,0,L,0.1868999097496271,0.12960005551576614
08:48:50,94,21,0,142429,182899,54501,20040,3998,49335,1574,602436,0,L,0.15789992175996304,0.10029994882643223
08:48:51,90,23,0,66441,92758,12370,20109,645,26308,345,155385,0,L,0.1596000511199236,0.10040006600320339
08:48:52,93,34,0,1272178,283977,30656,180577,3427,116904,996,664480,0,L,0.15600002370774746,0.0955001451075077
