timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,blink,label,total_latency(ms),logic_time(ms)
02:40:20,100.0,69.0,0.0,899638.0,305924.0,118747.0,57181.0,21819.0,90450.0,3788.0,790791.0,0.0,S,0.2051000483334064,0.0989000545814633
02:40:21,100.0,44.0,0.0,2377025.0,709775.0,125443.0,35137.0,9119.0,155757.0,5953.0,1110472.0,0.0,S,4.548200056888163,0.0959000317379832
02:40:22,100.0,35.0,0.0,428610.0,174563.0,20500.0,56226.0,1430.0,82467.0,1357.0,323691.0,0.0,S,0.1570000313222408,0.0953000271692872
02:40:23,81.0,20.0,0.0,1660232.0,1037473.0,171517.0,236671.0,9633.0,134533.0,4408.0,943056.0,0.0,S,0.1612999476492405,0.103799975477159
02:40:24,80.0,13.0,0.0,768164.0,571408.0,12034.0,162207.0,1870.0,122413.0,1960.0,453751.0,0.0,S,0.1539000077173113,0.0972000416368246
02:40:25,77.0,21.0,0.0,233516.0,474163.0,11960.0,171752.0,3502.0,86988.0,1732.0,441357.0,0.0,S,0.1708000199869275,0.1125000417232513
02:40:26,69.0,26.0,0.0,55182.0,90033.0,4566.0,50457.0,613.0,24303.0,433.0,113854.0,0.0,S,0.1524999970570206,0.0976000446826219
02:40:27,74.0,24.0,0.0,2711727.0,2403088.0,14569.0,853218.0,16456.0,473405.0,4485.0,1814251.0,0.0,S,3.5876999609172344,0.0948000233620405
02:40:28,80.0,37.0,0.0,98712.0,43766.0,6945.0,30549.0,722.0,21048.0,583.0,107000.0,0.0,S,0.1709000207483768,0.1051999861374497
02:40:29,88.0,40.0,0.0,418729.0,267788.0,12029.0,140715.0,1913.0,112324.0,2434.0,433788.0,0.0,S,0.1506999833509326,0.0940000172704458
02:40:30,88.0,40.0,0.0,587187.0,333227.0,8421.0,201877.0,2669.0,103880.0,1773.0,440785.0,0.0,S,0.1600000541657209,0.0983000500127673
02:40:31,90.0,41.0,0.0,2214417.0,1391720.0,578603.0,34398.0,6783.0,369861.0,5639.0,1745181.0,0.0,S,0.1546000130474567,0.0981000484898686
02:40:32,90.0,35.0,0.0,1221652.0,1071422.0,215144.0,277024.0,5420.0,418053.0,8173.0,1630914.0,0.0,S,0.1542000100016594,0.0978000462055206
02:40:33,84.0,29.0,0.0,1753894.0,1829988.0,269473.0,339774.0,28932.0,408123.0,4031.0,1673882.0,0.0,S,0.1488999696448445,0.0939000165089964
02:40:34,80.0,23.0,0.0,11685.0,196850.0,1832.0,61302.0,757.0,28482.0,1173.0,96635.0,0.0,S,0.1517999917268753,0.0955000286921858
02:40:35,77.0,21.0,0.0,209929.0,538589.0,10917.0,175903.0,928.0,104760.0,2897.0,379637.0,0.0,S,0.1598000526428222,0.1022000797092914
02:40:36,67.0,23.0,0.0,1074321.0,1809250.0,137673.0,740672.0,15620.0,349350.0,2789.0,1519282.0,0.0,S,0.1623999560251832,0.1062999945133924
02:40:37,70.0,17.0,0.0,1634168.0,1687425.0,34284.0,415783.0,3452.0,479872.0,10250.0,1490255.0,0.0,S,0.1609999453648924,0.1032999716699123
02:40:38,77.0,16.0,0.0,1140034.0,493933.0,31414.0,141514.0,4421.0,122394.0,1199.0,413754.0,0.0,S,2.4410999612882733,0.0979000469669699
02:40:39,88.0,16.0,0.0,58203.0,45364.0,14409.0,6349.0,565.0,30464.0,410.0,92688.0,0.0,S,0.1536000054329633,0.0949000241234898
02:40:40,97.0,13.0,0.0,1439216.0,860868.0,323183.0,129192.0,9684.0,442855.0,9355.0,1473550.0,0.0,S,3.292600042186677,0.0959000317379832
02:40:41,93.0,23.0,0.0,683268.0,448144.0,12522.0,213191.0,8882.0,83072.0,1129.0,370363.0,0.0,S,0.1485999673604965,0.0926000066101551
02:40:42,96.0,23.0,0.0,1692462.0,1265005.0,73035.0,364394.0,11776.0,423599.0,14798.0,1357240.0,0.0,S,0.1492999726906418,0.0932000111788511
02:40:43,93.0,30.0,0.0,2188813.0,632264.0,332028.0,161234.0,7647.0,370484.0,6162.0,1414470.0,0.0,S,5.80479996278882,0.0947000226005911
02:40:44,90.0,47.0,0.0,2104137.0,430953.0,31362.0,719557.0,23513.0,292733.0,3198.0,1388498.0,0.0,S,0.3701000241562724,0.2909000031650066
02:40:45,91.0,38.0,0.0,387828.0,436334.0,67532.0,45809.0,3398.0,84181.0,1173.0,325285.0,0.0,S,0.1550000160932541,0.0980000477284193
02:40:46,93.0,50.0,0.0,1265379.0,472876.0,351209.0,161922.0,5676.0,322015.0,4547.0,1331157.0,0.0,S,0.2047999296337366,0.1110999146476388
02:40:47,84.0,48.0,0.0,605260.0,265384.0,106562.0,21418.0,2604.0,53631.0,1504.0,319861.0,0.0,S,0.15259999781847,0.0962000340223312
02:40:48,81.0,20.0,0.0,224115.0,452856.0,4105.0,68240.0,1158.0,103355.0,1891.0,311797.0,0.0,S,3.4420000156387687,0.0947000226005911
02:40:49,80.0,21.0,0.0,1090740.0,487516.0,99080.0,38413.0,8295.0,69193.0,1016.0,328475.0,0.0,S,0.1788999652490019,0.103199970908463
02:40:50,78.0,8.0,0.0,17730.0,62101.0,2382.0,19379.0,1474.0,24909.0,336.0,75495.0,0.0,S,0.1557000214233994,0.0992999412119388
02:45:11,50.0,51.0,0.0,1006120.0,522943.0,151595.0,50616.0,10991.0,234210.0,7489.0,896871.0,0.0,S,32.684899982996285,0.1214999938383698
02:45:12,54.0,54.0,0.0,1674951.0,353334.0,94784.0,48027.0,6912.0,156521.0,10674.0,946103.0,0.0,S,0.1607999438419938,0.093999900855124
02:45:13,70.0,53.0,0.0,2042063.0,228831.0,104791.0,17804.0,16419.0,118612.0,10558.0,975688.0,0.0,S,0.1718000276014208,0.103799975477159
02:45:14,67.0,67.0,0.0,479507.0,41879.0,76590.0,15764.0,3490.0,33682.0,4578.0,243763.0,0.0,S,7.7596999472007155,0.0990999396890401
02:45:15,63.0,80.0,0.0,706125.0,436913.0,419357.0,26313.0,10908.0,203926.0,7994.0,1017525.0,0.0,S,0.1527999993413686,0.0967000378295779
