timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,blink,label,total_latency(ms),logic_time(ms)
00:05:31,80,53,0,1701648,175090,92726,93592,26489,25862,8248,701984,0,N,0.24049996864050627,0.10030006524175406
00:05:32,74,50,0,1435672,1392562,497983,132768,22906,458184,19031,2121388,0,N,2.2251999471336603,0.0996999442577362
00:05:33,77,50,0,917145,108173,32556,50942,13345,70872,1820,463095,0,N,0.15740003436803818,0.09720004163682461
00:05:34,67,75,0,598013,229493,304296,28322,15489,69916,1987,565139,0,N,0.1531000016257167,0.09470002260059118
00:05:35,75,60,0,1925225,1677146,210465,99789,20959,288215,13496,2083577,0,N,0.17560005653649569,0.09460002183914185
00:05:36,70,70,0,110595,147850,229622,25982,12526,59613,3812,493831,0,N,0.15850004274398088,0.09570003021508455
00:05:37,61,74,0,779099,894946,619421,65313,98254,198080,12907,1665286,0,N,0.1531000016257167,0.09450002107769251
00:05:38,57,60,0,429602,84917,13603,10824,1663,7900,771,89623,0,N,0.16160006634891033,0.10080006904900074
00:05:39,61,64,0,182757,208343,33181,28710,4005,64634,3119,468579,0,N,2.174199908040464,0.0950999092310667
00:05:40,67,60,0,664566,53966,58983,8864,11732,44661,1609,526190,0,N,0.15940004959702492,0.09600003249943256
00:05:41,75,44,0,540359,327470,30966,10657,3433,101724,3058,503062,0,N,0.16389996744692326,0.10369997471570969
00:05:42,88,44,0,2304320,761863,284378,28463,26788,401120,6394,1906899,0,N,0.15580002218484879,0.09680003859102726
00:05:43,83,57,0,552593,97843,185653,25607,36110,38562,2432,389690,0,N,0.15670002903789282,0.09790004696696997
00:05:44,77,60,0,452011,568033,513976,36592,21619,179082,16543,1830759,0,N,0.1623999560251832,0.10189996100962162
00:05:45,78,63,0,74195,44485,8816,596,1972,20189,301,139145,0,N,0.15930004883557558,0.09860005229711533
00:05:46,80,56,0,374598,272815,27886,24464,10370,124198,4220,611122,0,N,0.15369988977909088,0.09369989857077599
00:05:47,83,48,0,1490292,620320,324119,17094,8379,180030,3461,828395,0,N,0.15249999705702066,0.09459990542382002
00:05:48,93,43,0,2060086,254353,193970,23073,15293,234590,7111,768761,0,N,0.17099990509450436,0.10099995415657759
00:05:49,91,48,0,679863,416626,90045,33923,7502,160545,4651,706116,0,N,0.16870000399649143,0.10280008427798748
00:05:50,87,54,0,1105785,470501,177589,9000,9546,182129,4342,743781,0,N,2.128400024957955,0.09490002412348986
00:05:51,97,51,0,2020560,244500,116522,23117,11748,234123,4982,708344,0,N,2.5677999947220087,0.10059995111078024
00:05:52,100,54,0,735478,139550,136627,70929,6225,184792,3312,731540,0,N,1.532500027678907,0.09129999671131372
00:05:53,100,38,0,291926,133431,3503,2486,1023,38048,659,127550,0,N,0.16179995145648718,0.10249996557831764
00:05:54,100,38,0,279971,259824,73999,16167,5639,88043,2004,440152,0,N,0.15109998639672995,0.0926000066101551
00:05:55,88,40,0,1372216,1185451,485135,31151,44156,269400,13590,1912997,0,N,0.1588000450283289,0.09980006143450737
00:05:56,90,41,0,506082,73751,138488,14842,16485,144561,3033,477550,0,N,0.15269999857991934,0.09480002336204052
00:05:57,96,60,0,1398778,127867,87916,14801,5702,135676,2693,523791,0,N,0.15780003741383553,0.09860005229711533
00:05:58,97,64,0,60549,57184,35230,5133,3711,26456,1714,122995,0,N,0.1569000305607915,0.09710004087537527
00:05:59,100,63,0,555386,230791,127884,19376,6458,193668,4901,577896,0,N,23.489799932576716,0.09620003402233124
00:06:00,97,61,0,748433,322408,219978,43968,18093,166947,8024,600363,0,N,0.21430000197142363,0.11869997251778841
00:06:01,87,63,0,904759,494503,234794,15129,11437,116315,4245,588531,0,N,0.15409989282488823,0.09389990009367466
