timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,blink,label,total_latency(ms),logic_time(ms)
18:49:12,17,83,0,975060,3013,739,5322,6372,1327,1076,104238,0,F,0.2231999533250928,0.1086000120267272
18:49:13,17,91,0,5229,3650,16699,15715,8319,3957,2047,184909,0,F,7.712600054219365,0.112400040961802
18:49:14,51,83,0,2673,8574,4354,5934,3790,10434,1181,142202,0,F,3.2798999454826117,0.0923000043258071
18:49:15,60,94,0,11720,18521,6223,5441,4665,4914,3796,158192,0,F,0.15390000771731138,0.09660003706812859
18:49:16,61,81,0,2608,18953,2371,1114,3171,3339,2156,142890,0,F,0.15320000238716602,0.09539991151541471
18:49:17,66,64,0,9082,10229,2375,2453,1823,3176,3199,153103,0,F,1.7779000336304307,0.09810004848986864
18:49:18,70,57,0,11253,4141,1410,1630,3035,6750,2539,126445,0,F,0.15740003436803818,0.10020006448030472
18:49:19,77,61,0,4820,8171,6610,6194,5842,6097,4285,127588,0,F,0.152299995534122,0.09479990694671869
18:49:20,78,75,0,81094,13675,5163,5799,2545,4161,3280,133516,0,F,2.49510002322495,0.09380001574754715
18:49:21,77,81,0,8081,5648,8349,1817,6007,3159,3319,164810,0,F,0.15390000771731138,0.09470002260059118
18:49:22,67,84,0,9127,5942,1803,3734,5061,4495,1780,112566,0,F,0.15709991566836834,0.10029994882643223
18:49:23,67,81,0,16587,14437,4838,7235,5203,6991,2276,131130,0,F,0.15330000314861536,0.09560002945363522
18:49:24,75,75,0,8839,15343,6744,1930,6582,7915,2539,107908,0,F,0.1537000061944127,0.09559991303831339
18:49:25,78,69,0,45257,21769,9724,7652,18433,9317,1730,113879,0,F,0.15599990729242563,0.09759992826730013
18:49:26,69,74,0,14517,11579,776,12308,11218,4592,9267,118586,0,F,0.15600002370774746,0.09829993359744549
18:49:27,56,64,0,36878,149489,19010,7787,9112,11260,7666,118096,0,F,0.16069994308054447,0.10339997243136168
18:49:28,60,63,0,18739,8337,1044,3461,3095,6873,3619,132453,0,F,2.526199910789728,0.09739992674440145
18:49:29,63,67,0,12205,5901,2446,5687,2206,4383,2622,153372,0,F,0.1542000100016594,0.09629991836845875
18:49:30,57,77,0,6780,15937,16702,8792,3199,4527,2278,154510,0,F,0.15400000847876072,0.09649991989135742
18:49:31,67,90,0,17572,8428,4366,7321,2636,3787,3713,162484,0,F,0.16589998267591,0.10790000669658184
18:49:32,74,94,0,2809,3527,3383,2789,3513,7723,3111,136666,0,F,0.1602000556886196,0.09980006143450737
