timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,blink,label,total_latency(ms),logic_time(ms)
23:33:43,90,60,0,969873,112383,83774,46801,7821,119793,2042,529167,0,N,0.2125999890267849,0.10840001050382853
23:33:44,96,69,0,132634,22376,1035,52978,974,35265,510,147627,0,N,0.1650999765843153,0.10090006981045008
23:33:45,96,70,0,890602,417415,31141,164786,11790,114237,2529,580776,0,N,0.156699912622571,0.09979994501918554
23:33:46,84,67,0,21962,254016,406,63551,666,32121,1579,139016,0,N,0.17370004206895828,0.09750004392117262
23:33:47,80,67,0,211387,235085,4020,207826,2533,132396,2438,591863,0,N,0.1599999377503991,0.10139995720237494
23:33:48,78,66,0,483983,112732,8082,217607,6286,127291,1263,620117,0,N,0.1680999994277954,0.10870001278817654
23:33:49,77,66,0,215319,625831,11649,222458,4274,130036,1422,592250,0,N,23.855799925513566,0.10599999222904444
23:33:50,91,80,0,37729,38449,778,55228,896,33162,502,154624,0,N,0.1645000884309411,0.10659999679774046
23:33:51,93,78,0,71058,55500,859,43142,537,39548,857,145697,0,N,2.316499943844974,0.09609991684556007
23:33:52,84,64,0,467751,683114,37412,146799,1900,164005,3836,598644,0,N,0.1873000292107463,0.0980000477284193
23:33:53,84,64,0,804715,585538,204458,28172,2587,119615,1178,653024,0,N,0.16080006025731564,0.10359997395426035
23:33:54,80,60,0,317405,436430,4969,250065,4905,147491,2633,648964,0,N,0.16039994079619646,0.1004999503493309
23:33:56,78,64,0,40979,72042,203,51511,892,37629,1279,155255,0,N,0.15559990424662828,0.09809993207454681
23:33:57,84,67,0,226955,264797,5105,221529,3602,135195,3115,649048,0,N,2.44040007237345,0.1015000743791461
23:33:58,87,67,0,754853,319121,10557,200820,2072,158803,1548,605929,0,N,0.15740003436803818,0.09869993664324284
23:33:59,87,66,0,962041,435987,27489,136213,6529,126857,3600,584110,0,N,0.16469997353851795,0.10090006981045008
23:34:00,83,63,0,339121,461828,9081,219984,2709,134455,3759,646191,0,N,0.15950005035847425,0.10060006752610207
23:34:01,84,57,0,48616,73531,447,48351,1015,42792,1243,159337,0,N,2.6035000337287784,0.09740004315972328
23:34:02,81,54,0,28826,127407,2997,53382,478,36519,621,162053,0,N,0.1572000328451395,0.09929994121193886
23:34:03,83,60,0,33393,78789,3920,49394,218,37252,891,161091,0,N,0.15469989739358425,0.09709992446005344
23:34:04,83,54,0,739197,527195,27016,164131,5227,141868,4512,632793,0,N,0.15760003589093685,0.09930005762726068
23:34:05,81,64,0,888551,162605,14292,298769,6671,139538,888,679984,0,N,2.6436999905854464,0.09909993968904018
23:34:06,93,77,0,91869,16856,1290,51015,961,36891,652,163196,0,N,0.21620001643896103,0.1561000244691968
23:34:07,96,80,0,68254,59761,1200,57931,722,39504,567,167796,0,N,0.1634999644011259,0.10639999527484179
23:34:08,94,78,0,51686,171677,6989,44546,205,38867,1631,157232,0,N,0.15890004578977823,0.10079995263367891
23:34:09,100,78,0,76844,22641,2302,51980,1343,35076,335,163352,0,N,0.15510001685470343,0.09750004392117262
23:34:10,96,78,0,120298,37587,6146,63168,1337,37876,191,172308,0,N,0.16179995145648718,0.10359997395426035
23:34:11,100,83,0,119873,19097,1518,51475,754,35805,603,160770,0,N,29.869700083509088,0.10040006600320339
23:34:12,100,93,0,48765,48789,1535,49093,635,40309,540,160108,0,N,0.15490001533180475,0.09759992826730013
23:34:13,100,84,0,65135,87638,5665,49015,421,35576,872,161418,0,N,0.16030005645006895,0.1034000888466835
23:34:14,100,83,0,154892,52399,7317,57511,1187,32954,243,167829,0,N,0.1631000777706504,0.10510010179132223
23:34:15,96,78,0,1215499,198801,7510,206994,3370,148897,1478,680305,0,N,2.6440999936312437,0.09749992750585079
23:34:16,91,75,0,48511,73542,1207,49621,717,33462,738,160804,0,N,0.15710003208369017,0.09940005838871002
23:34:17,94,77,0,666380,226853,19981,224403,1648,168763,1624,696467,0,N,0.1534000039100647,0.09639991912990808
23:34:18,100,77,0,86897,21074,1864,50278,613,36431,641,163790,0,N,0.15950005035847425,0.09730004239827394
23:34:19,93,75,0,463730,468888,17590,277474,4856,140552,824,716318,0,N,0.16830000095069408,0.11010002344846725
23:34:20,94,75,0,48795,72247,1563,49161,1104,40288,1214,170043,0,N,2.480900031514466,0.09700004011392593
23:34:21,100,77,0,45648,36376,2090,49993,1339,37667,464,170072,0,N,0.15940004959702492,0.09810004848986864
23:34:22,84,61,0,53530,189430,2605,52124,396,40273,755,171166,0,N,7.049100007861853,0.09910005610436201
23:34:23,88,57,0,64249,96343,2299,51678,642,41051,428,171648,0,N,0.1732000382617116,0.10930001735687256
23:34:24,84,54,0,276606,120266,7122,52883,305,37447,313,171088,0,N,0.15989993698894978,0.1020999625325203
23:34:25,78,50,0,249846,277305,5788,219076,3992,164178,1416,698468,0,N,0.23490004241466522,0.16719999257475138
23:34:26,83,63,0,420138,236295,42665,246456,4177,132538,1823,690288,0,N,0.17749995458871126,0.11209992226213217
23:34:27,83,64,0,104350,75061,1905,48124,603,38243,893,170919,0,N,2.207400044426322,0.0996000599116087
23:34:28,83,67,0,309482,351140,19828,240336,2728,140463,1057,654703,0,N,2.2384999319911003,0.09919994045048952
23:34:29,80,66,0,225466,80525,4149,44973,879,32448,516,157792,0,N,1.954900100827217,0.10100007057189941
23:34:30,84,63,0,43744,45717,2333,48041,521,36555,574,160990,0,N,2.3032999597489834,0.09830005001276731
23:34:31,84,63,26,24539,231158,1244,60175,792,34316,473,167589,0,N,0.1572000328451395,0.09930005762726068
23:34:32,84,66,0,258344,270174,2924,213165,2899,138697,2317,662783,0,N,1.9056000746786594,0.09580003097653389
23:34:33,84,66,0,489535,383709,14032,270650,8274,134341,2411,684654,0,N,0.20640005823224783,0.14650006778538227
23:34:34,91,74,0,91013,34401,2329,52018,1256,36658,368,168511,0,N,0.1778000732883811,0.11700007598847151
23:34:35,84,74,0,103112,92172,7156,70553,1109,33641,489,169619,0,N,2.3135000374168158,0.09850005153566599
23:34:36,81,67,0,177102,415754,4630,208099,4408,141600,4333,664552,0,N,0.15440001152455807,0.09780004620552063
23:34:37,81,64,0,303830,455949,9273,212904,1640,145371,2413,676686,0,N,0.15839992556720972,0.10009994730353355
23:34:38,74,54,0,150423,445745,33326,190634,2543,149757,3977,662294,0,N,0.16480009071528912,0.10400009341537952
23:34:39,80,51,0,47967,61334,922,53800,1041,40004,436,168170,0,N,2.2893999703228474,0.09750004392117262
