timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,blink,label,total_latency(ms),logic_time(ms)
23:58:24,57,69,0,70069,89479,21363,2279,2101,34830,815,166195,0,N,0.21129997912794352,0.10269996710121632
23:58:25,64,70,0,753192,360158,303758,16198,6998,184931,7742,689600,0,N,2.1918000420555472,0.09770004544407129
23:58:26,69,80,0,433242,258608,291975,31503,7839,191347,3250,715842,0,N,0.15269999857991934,0.09490002412348986
23:58:27,83,78,0,976136,97589,91741,49588,6432,145834,4691,705616,0,N,0.15430001076310873,0.09710004087537527
23:58:28,93,91,0,1212557,56388,143232,41023,5876,183495,5007,722393,0,N,0.1601999392732978,0.10039994958788157
23:58:29,91,91,0,383454,408211,274919,39203,17413,176646,3181,715367,0,N,0.15400000847876072,0.09639991912990808
23:58:30,96,81,0,675348,230291,85327,21056,6409,182819,3659,755315,0,N,0.15490001533180475,0.09600003249943256
23:58:31,91,75,0,671741,385633,170018,6647,4168,228930,3173,711887,0,N,0.16439997125416994,0.0996999442577362
23:58:32,83,70,0,2105006,338874,324414,15823,2688,227561,5708,721791,0,N,0.17529993783682585,0.09570003021508455
23:58:33,84,66,0,1114023,401518,144479,34148,43722,162657,2078,829119,0,N,0.15119998715817928,0.09379989933222532
23:58:34,81,67,0,953386,315526,164230,9035,4264,207874,4366,761711,0,N,0.15890004578977823,0.09700004011392593
23:58:35,80,77,0,1921173,323016,360282,21648,15312,215777,6636,767906,0,N,0.15520001761615276,0.09670003782957792
23:58:36,83,64,0,636657,299370,64739,39310,22163,186375,5369,764920,0,N,0.1602000556886196,0.10090006981045008
23:58:37,87,69,0,937999,346285,283205,23617,13057,208007,6194,770669,0,N,0.15549990348517895,0.09709992446005344
23:58:38,84,74,0,150528,75644,51842,8760,3089,56039,992,194656,0,N,0.1631999621167779,0.1047999830916524
23:58:39,83,70,0,97365,87500,88617,3759,3090,51673,1875,196413,0,N,0.1674999948590994,0.09600003249943256
23:58:40,80,90,0,1556122,215454,517601,21137,8060,253187,5046,814000,0,N,0.15510001685470343,0.09830005001276731
23:58:41,81,88,0,224474,90572,70715,6339,1429,60744,1116,224276,0,N,8.826800039969385,0.10290008503943682
23:58:42,77,97,0,1550826,310080,604296,37921,6489,237938,8383,914230,0,N,0.15430001076310873,0.09510002564638853
23:58:43,64,84,0,524300,240102,38789,7593,6206,27854,1680,220460,0,N,0.1517999917268753,0.09480002336204052
23:58:44,57,75,0,1333752,423127,227977,27128,4285,128600,5716,922424,0,N,34.78660003747791,0.09660003706812859
23:58:45,50,66,0,1278592,756679,171742,40908,10162,162170,9397,873415,0,N,0.15620002523064613,0.09780004620552063
23:58:46,51,60,0,2137353,276280,177347,46002,18054,155364,6743,862119,0,N,0.15660002827644348,0.09760004468262196
23:58:47,67,74,0,129233,80205,98924,8643,1193,76226,1628,214295,0,N,0.15490001533180475,0.09689992293715477
