timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,blink,label,total_latency(ms),logic_time(ms)
23:31:27,63,57,0,1418043,630135,162121,167835,13764,265062,9944,1380609,0,N,6.244200048968196,0.10930001735687256
23:31:28,80,66,0,528050,240878,6885,132817,2504,118300,4229,509565,0,N,0.15719991642981768,0.09909993968904018
23:31:29,78,70,0,55248,73282,9552,27740,433,31687,584,137877,0,N,0.15350000467151403,0.09460002183914185
23:31:30,94,77,0,96767,21587,1355,48679,902,37250,480,167536,0,N,2.358999918214977,0.09240000508725643
23:31:31,90,75,0,453582,520595,4360,223110,2016,142470,1812,682263,0,N,0.15620002523064613,0.09630003478378057
23:31:32,94,81,0,65106,23055,2281,48695,552,39026,597,175068,0,N,0.15360000543296337,0.09450002107769251
23:31:33,93,81,0,413511,333775,45683,146706,2540,152742,4223,695661,0,N,0.16279995907098055,0.0985999358817935
23:31:34,77,69,0,888674,766925,31637,198086,1615,163256,6512,689768,0,N,5.874000024050474,0.09950005915015936
23:31:35,69,67,0,533643,709960,136688,92331,3679,116758,1582,639570,0,N,0.15870004426687956,0.09980006143450737
23:31:36,57,61,0,130084,471890,2779,198978,2540,124727,5277,625868,0,N,0.1591000473126769,0.10050006676465273
23:31:37,66,64,0,22925,56200,4799,57140,244,59142,1442,208867,0,N,0.15710003208369017,0.09850005153566599
23:31:38,66,64,26,102098,100651,1563,51093,705,49933,1047,187694,0,N,2.536000101827085,0.11980009730905294
23:31:39,61,63,0,48623,266240,3571,62245,773,35379,1107,194451,0,N,0.16109994612634182,0.0966999214142561
23:31:40,67,67,0,69293,128170,4287,61438,627,42966,1137,192085,0,N,0.1583000412210822,0.10030006524175406
23:31:41,64,64,0,158588,783049,7162,227994,4865,142389,2095,738220,0,N,0.15300000086426735,0.09310001041740179
23:31:42,64,64,26,29979,268277,1102,68292,288,43066,1603,178007,0,N,0.16059994231909513,0.09889993816614151
23:31:43,53,61,0,305360,482352,5450,214420,1430,160069,3573,754223,0,N,0.15760003589093685,0.0993999419733882
23:31:44,69,64,0,441784,367429,39978,155882,2025,181012,2722,755969,0,N,3.5513000329956412,0.1132000470533967
23:31:45,66,63,0,10982,160361,4371,58511,1135,44491,632,194973,0,N,0.15630002599209547,0.09650003630667925
23:31:46,74,66,0,624474,478890,14087,265484,3304,175798,1649,766599,0,N,2.1551999961957335,0.09620003402233124
23:31:47,81,74,0,39839,48353,2113,55398,841,43532,388,184402,0,N,0.1727000344544649,0.11110003106296062
23:31:48,78,77,0,182261,99009,4504,63134,667,44244,335,181725,0,N,0.16030005645006895,0.09820004925131798
23:31:49,77,74,0,1194435,733247,16812,180231,2602,158332,4863,712636,0,N,0.15470001380890608,0.09730004239827394
23:31:50,84,77,0,472288,198669,76100,144448,2354,165545,2585,765258,0,N,0.1580000389367342,0.09830005001276731
23:31:51,75,69,0,64510,118072,639,50810,996,36036,854,185171,0,N,0.15380000695586205,0.09490002412348986
23:31:52,78,77,0,433919,170863,40530,276996,5079,151240,1813,767367,0,N,0.15580002218484879,0.09840005077421665
23:31:53,87,83,0,234679,334323,3442,226372,2414,153047,2693,730549,0,N,0.16200006939470768,0.1020999625325203
23:31:54,84,87,0,378533,139340,16686,276110,3104,164621,1630,776575,0,N,0.1634000800549984,0.10300008580088615
23:31:55,84,84,0,310403,576882,790,198188,5597,165054,2271,771068,0,N,0.15750003512948751,0.098800053820014
23:31:56,84,84,0,176029,39025,5296,71701,1240,38102,273,189682,0,N,0.15679991338402033,0.09739992674440145
23:31:57,87,80,0,378397,437037,73207,94329,1568,188834,1424,750520,0,N,2.4611999979242682,0.09989994578063488
23:31:58,84,80,0,676797,156382,14501,267173,4724,151018,1165,742362,0,N,0.16189995221793652,0.10369997471570969
23:31:59,78,77,0,119611,870702,3169,226200,4529,143699,1907,739275,0,N,0.1583000412210822,0.09920005686581135
23:32:00,70,66,0,89989,138482,2209,52336,640,37737,679,185460,0,N,0.15710003208369017,0.09790004696696997
23:32:01,78,75,0,117544,25908,1940,51993,864,39242,466,180808,0,N,0.15400000847876072,0.09490002412348986
23:32:02,70,64,0,371859,503169,11544,206878,2289,156467,3293,716828,0,N,0.17369992565363646,0.10639999527484179
23:32:03,74,67,0,234666,856711,19056,317178,5070,168338,5012,772384,0,N,7.121899980120361,0.10329997166991234
23:32:04,78,74,0,67271,88594,614,76620,1113,51579,680,204541,0,N,2.3586999159306288,0.09659992065280676
23:32:05,70,67,0,69322,95263,649,59211,1049,46097,1675,194129,0,N,4.447599989362061,0.09769992902874947
23:32:06,77,69,0,88129,87496,583,57033,413,46194,882,195764,0,N,6.069399998523295,0.09780004620552063
23:32:07,88,78,0,235798,60498,2920,65311,1731,43245,460,195819,0,N,2.0816000178456306,0.10020006448030472
23:32:08,87,78,0,89319,82640,2138,67591,938,40470,503,194820,0,N,4.7342999605461955,0.09480002336204052
23:32:09,70,74,0,729236,1151659,11537,333550,2813,157484,3269,769869,0,N,0.161800067871809,0.10369997471570969
23:32:10,61,67,0,77763,196622,1990,57186,1240,37330,952,192898,0,N,0.1564000267535448,0.09660003706812859
23:32:11,60,66,0,241315,82717,3834,70444,578,48818,366,200978,0,N,2.3315000580623746,0.09360001422464848
23:32:12,63,66,0,226955,265582,3748,235399,2866,167346,4297,767932,0,N,0.1602000556886196,0.10180007666349411
23:32:13,63,64,0,379825,1159428,7255,304084,2447,151214,3200,768515,0,N,0.16009993851184845,0.09769992902874947
23:32:14,74,69,0,353198,278049,4101,198341,2932,145304,2475,785523,0,N,0.1700000138953328,0.11100003030151129
23:32:15,70,67,0,81161,88178,1517,66589,1135,41653,296,192909,0,N,0.15300000086426735,0.09510002564638853
23:32:16,66,61,0,41962,147147,1906,51068,897,43146,1322,179271,0,N,3.3900999696925282,0.09639991912990808
23:32:17,83,69,0,49338,55112,2243,52524,740,43821,682,194578,0,N,0.15540001913905144,0.09730004239827394
23:32:18,83,69,26,30107,281855,1102,75074,516,41176,571,190693,0,N,0.15920004807412624,0.10020006448030472
23:32:19,81,70,0,159424,330711,1895,247294,5034,144787,3155,781508,0,N,0.14880008529871702,0.09190000128000975
23:32:20,81,70,26,16364,311939,191,68197,292,43375,1635,183498,0,N,0.15540001913905144,0.09750004392117262
23:32:21,78,63,0,574667,705368,37195,170333,3570,194257,2722,767518,0,N,3.3764999825507402,0.09710004087537527
23:32:22,70,63,0,638155,955986,11962,298819,4256,166424,2392,755127,0,N,0.2571999793872237,0.15760003589093685
23:32:23,75,64,0,32034,40118,2041,53786,1326,42076,528,192590,0,N,0.16120006330311298,0.10289996862411499
23:32:24,70,63,0,474583,549107,19168,273299,2295,172520,1495,797705,0,N,0.156999914906919,0.09829993359744549
23:32:25,78,67,0,94428,73711,1562,50348,376,42394,1075,189395,0,N,0.1596000511199236,0.10110007133334875
23:32:26,90,80,0,270550,46649,6201,73468,1830,41355,203,197298,0,N,2.5031999684870243,0.09789993055164814
