timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,blink,label,total_latency(ms),logic_time(ms)
17:11:10,63,50,0,522124,229086,148100,24035,9021,179403,1324,778900,0,N,2.2135000326670706,0.12250000145286322
17:11:11,77,41,0,849499,322395,77052,25901,6710,206323,5279,707016,0,N,0.39170001400634646,0.1370999962091446
17:11:12,77,20,0,164999,858030,26965,5046,5524,186182,7215,757601,0,N,2.1426999592222273,0.09609997505322099
17:11:13,78,34,0,298976,48953,47139,1261,1484,48839,927,184019,0,N,0.16739999409765005,0.10880001354962587
17:11:14,77,29,0,69141,86568,45459,736,940,47467,1194,188662,0,N,3.40330001199618,0.10170001769438386
17:11:15,77,34,0,139453,309955,108544,18225,2533,206546,4739,698807,0,N,29.935500002466142,0.09630003478378057
17:11:16,80,56,0,66614,84557,49752,2924,1752,55807,1443,182275,0,N,0.1531000016257167,0.09539996972307563
17:11:17,81,53,0,338062,202243,113301,18257,6368,194529,3859,757781,0,N,8.491599990520626,0.09940000018104911
17:11:18,80,54,0,1984449,587069,305000,11810,5910,240150,5924,709506,0,N,0.1705000177025795,0.10670005576685071
17:11:19,78,53,0,238332,344035,97114,14702,1793,188211,3556,755203,0,N,0.1509999856352806,0.09379995753988624
17:11:20,74,53,0,425803,519045,214729,26026,8885,160339,2393,796036,0,N,0.15430001076310873,0.09649997809901834
17:11:21,69,51,0,1464159,362477,167510,17493,5191,185406,5840,739716,0,N,0.16880000475794077,0.10800000745803118
17:11:22,67,51,0,1151956,533434,240736,11676,3654,188065,4939,737056,0,N,0.159399991389364,0.09859999408945441
17:11:23,69,61,0,179221,46224,59121,6195,1057,65208,643,184253,0,N,0.16070000128820539,0.09759998647496104
17:11:24,77,61,0,877121,234131,150270,11352,7084,226639,4707,718183,0,N,0.1564000267535448,0.09820004925131798
17:11:25,78,61,0,1088877,307878,137680,17150,7650,163778,3293,758972,0,N,0.15760003589093685,0.09929999941959977
17:11:26,80,66,0,960966,208314,215298,9574,3521,163784,3780,751869,0,N,0.15670002903789282,0.09710004087537527
