attention,meditation,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,label,delta_mean,delta_std,delta_max,delta_min,delta_p2p,theta_mean,theta_std,theta_max,theta_min,theta_p2p,low_alpha_mean,low_alpha_std,low_alpha_max,low_alpha_min,low_alpha_p2p,high_alpha_mean,high_alpha_std,high_alpha_max,high_alpha_min,high_alpha_p2p,low_beta_mean,low_beta_std,low_beta_max,low_beta_min,low_beta_p2p,high_beta_mean,high_beta_std,high_beta_max,high_beta_min,high_beta_p2p,low_gamma_mean,low_gamma_std,low_gamma_max,low_gamma_min,low_gamma_p2p,mid_gamma_mean,mid_gamma_std,mid_gamma_max,mid_gamma_min,mid_gamma_p2p
91,37,338663,28506,9447,3746,4754,12606,1113,130686,N,625687.0,539328.0231853336,1247830.0,290568.0,957262.0,179809.0,131743.11713710384,269128.0,28506.0,240622.0,58646.666666666664,63057.625552611185,129731.0,9447.0,120284.0,15025.333333333334,17516.53848034286,35205.0,3746.0,31459.0,12697.333333333334,11729.126494898652,26169.0,4754.0,21415.0,41370.0,27430.475697661564,67237.0,12606.0,54631.0,3158.6666666666665,1883.1479849797709,4820.0,1113.0,3707.0,398155.3333333333,238246.01142796347,587624.0,130686.0,456938.0
96,41,2090181,571696,337437,90826,54609,187248,11007,2134225,N,906470.6666666666,1025405.2355953393,2090181.0,290568.0,1799613.0,289776.6666666667,272183.0626643288,571696.0,28506.0,543190.0,158871.66666666666,165925.4165742347,337437.0,9447.0,327990.0,43259.0,44095.14471004717,90826.0,3746.0,87080.0,28510.666666666668,25009.854224551837,54609.0,4754.0,49855.0,81373.66666666667,93046.41623584076,187248.0,12606.0,174642.0,5646.666666666667,4998.534018423136,11007.0,1113.0,9894.0,950845.0,1049994.8820165745,2134225.0,130686.0,2003539.0
94,51,1298139,244424,117708,12086,4167,76682,4314,565858,N,1242327.6666666667,877091.7881141822,2090181.0,338663.0,1751518.0,281542.0,273490.68259814737,571696.0,28506.0,543190.0,154864.0,167122.06998777864,337437.0,9447.0,327990.0,35552.666666666664,48049.40096747652,90826.0,3746.0,87080.0,21176.666666666668,28954.7375455785,54609.0,4167.0,50442.0,92178.66666666667,88346.29052389994,187248.0,12606.0,174642.0,5478.0,5048.661307713166,11007.0,1113.0,9894.0,943589.6666666666,1053827.803833403,2134225.0,130686.0,2003539.0
97,51,943702,248624,64083,100673,22238,52609,4774,606208,N,1444007.3333333333,586993.7839213745,2090181.0,943702.0,1146479.0,354914.6666666667,187749.88644825833,571696.0,244424.0,327272.0,173076.0,144844.1020442323,337437.0,64083.0,273354.0,67861.66666666667,48553.420027155,100673.0,12086.0,88587.0,27004.666666666668,25556.597471755376,54609.0,4167.0,50442.0,105513.0,71800.66156380453,187248.0,52609.0,134639.0,6698.333333333333,3738.496533813204,11007.0,4314.0,6693.0,1102097.0,894076.7231692143,2134225.0,565858.0,1568367.0
88,67,80777,34572,71217,4364,7530,9570,1284,140506,N,774206.0,626130.3620437201,1298139.0,80777.0,1217362.0,175873.33333333334,122388.56197101907,248624.0,34572.0,214052.0,84336.0,29120.28978221187,117708.0,64083.0,53625.0,39041.0,53514.3428344215,100673.0,4364.0,96309.0,11311.666666666666,9610.723819428664,22238.0,4167.0,18071.0,46287.0,33999.71910178084,76682.0,9570.0,67112.0,3457.3333333333335,1896.1627918861207,4774.0,1284.0,3490.0,437524.0,258015.1155804636,606208.0,140506.0,465702.0
94,74,1018443,54728,110206,43665,17512,81437,3141,648465,N,680974.0,521127.51162935153,1018443.0,80777.0,937666.0,112641.33333333333,118194.88275443233,248624.0,34572.0,214052.0,81835.33333333333,24827.294140387643,110206.0,64083.0,46123.0,49567.333333333336,48425.03509893755,100673.0,4364.0,96309.0,15760.0,7508.890996678542,22238.0,7530.0,14708.0,47872.0,36166.9158071296,81437.0,9570.0,71867.0,3066.3333333333335,1746.1976787676047,4774.0,1284.0,3490.0,465059.6666666667,281864.7289433946,648465.0,140506.0,507959.0
100,56,174292,337807,21622,7889,2968,143097,4061,631644,N,424504.0,516487.09141371574,1018443.0,80777.0,937666.0,142369.0,169554.0473329984,337807.0,34572.0,303235.0,67681.66666666667,44397.693637545264,110206.0,21622.0,88584.0,18639.333333333332,21744.410783769963,43665.0,4364.0,39301.0,9336.666666666666,7438.414974531436,17512.0,2968.0,14544.0,78034.66666666667,66828.488209246,143097.0,9570.0,133527.0,2828.6666666666665,1414.6011216358384,4061.0,1284.0,2777.0,473538.3333333333,288537.0648536048,648465.0,140506.0,507959.0
100,48,272461,476220,97704,20972,10573,76400,1192,611034,N,488398.6666666667,461648.7134329882,1018443.0,174292.0,844151.0,289585.0,214843.89095108237,476220.0,54728.0,421492.0,76510.66666666667,47944.23111630144,110206.0,21622.0,88584.0,24175.333333333332,18101.838368887617,43665.0,7889.0,35776.0,10351.0,7274.54101644909,17512.0,2968.0,14544.0,100311.33333333333,37138.966010557306,143097.0,76400.0,66697.0,2798.0,1464.932421649558,4061.0,1192.0,2869.0,630381.0,18747.43494454682,648465.0,611034.0,37431.0
100,47,152780,6959,25033,2826,1238,13471,995,145815,N,199844.33333333334,63801.07165505377,272461.0,152780.0,119681.0,273662.0,241116.99919126517,476220.0,6959.0,469261.0,48119.666666666664,42975.14763596896,97704.0,21622.0,76082.0,10562.333333333334,9363.725878801173,20972.0,2826.0,18146.0,4926.333333333333,4966.070713686383,10573.0,1238.0,9335.0,77656.0,64822.12678553518,143097.0,13471.0,129626.0,2082.6666666666665,1716.116060566236,4061.0,995.0,3066.0,462831.0,274737.2403169982,631644.0,145815.0,485829.0
100,40,832002,179587,135288,28366,16047,110242,8001,581793,N,419081.0,362572.3370873734,832002.0,152780.0,679222.0,220922.0,237345.5459851745,476220.0,6959.0,469261.0,86008.33333333333,56050.26958305666,135288.0,25033.0,110255.0,17388.0,13141.79181086042,28366.0,2826.0,25540.0,9286.0,7487.916732977215,16047.0,1238.0,14809.0,66704.33333333333,49108.665979980884,110242.0,13471.0,96771.0,3396.0,3989.263215181474,8001.0,995.0,7006.0,446214.0,260563.67440800343,611034.0,145815.0,465219.0
96,66,827518,232452,321282,18153,33683,43579,2825,606737,N,604100.0,390861.01540573203,832002.0,152780.0,679222.0,139666.0,117928.10497502543,232452.0,6959.0,225493.0,160534.33333333334,149729.4243304679,321282.0,25033.0,296249.0,16448.333333333332,12855.050226791465,28366.0,2826.0,25540.0,16989.333333333332,16243.013893158297,33683.0,1238.0,32445.0,55764.0,49522.84603089769,110242.0,13471.0,96771.0,3940.3333333333335,3633.7288469743253,8001.0,995.0,7006.0,444781.6666666667,259212.94646937167,606737.0,145815.0,460922.0
97,61,214148,330265,30663,21353,9324,58402,2987,614713,N,624556.0,355430.82507289643,832002.0,214148.0,617854.0,247434.66666666666,76448.18602382868,330265.0,179587.0,150678.0,162411.0,147195.76636914522,321282.0,30663.0,290619.0,22624.0,5223.78435619221,28366.0,18153.0,10213.0,19684.666666666668,12580.329261721785,33683.0,9324.0,24359.0,70741.0,35002.529665725575,110242.0,43579.0,66663.0,4604.333333333333,2942.7146197573006,8001.0,2825.0,5176.0,601081.0,17173.361697699365,614713.0,581793.0,32920.0
84,43,117515,72863,11727,2808,3393,7110,2339,148202,N,386393.6666666667,385068.1657399548,827518.0,117515.0,710003.0,211860.0,129930.6362987598,330265.0,72863.0,257402.0,121224.0,173513.81946980476,321282.0,11727.0,309555.0,14104.666666666666,9913.173474389076,21353.0,2808.0,18545.0,15466.666666666666,16052.111709470919,33683.0,3393.0,30290.0,36363.666666666664,26396.27042468943,58402.0,7110.0,51292.0,2717.0,337.2298919135652,2987.0,2339.0,648.0,456550.6666666667,267067.5557238905,614713.0,148202.0,466511.0
80,43,357595,28000,10581,12263,4879,9040,847,149632,N,229752.66666666666,120798.30634712288,357595.0,117515.0,240080.0,143709.33333333334,163111.7247972504,330265.0,28000.0,302265.0,17657.0,11278.091859885344,30663.0,10581.0,20082.0,12141.333333333334,9273.098637097042,21353.0,2808.0,18545.0,5865.333333333333,3086.0703707682032,9324.0,3393.0,5931.0,24850.666666666668,29072.3270711743,58402.0,7110.0,51292.0,2057.6666666666665,1097.3884149804812,2987.0,847.0,2140.0,304182.3333333333,268928.39647447667,614713.0,148202.0,466511.0
84,26,1718717,499598,75482,30336,11892,91312,6462,646755,N,731275.6666666666,863533.3761247061,1718717.0,117515.0,1601202.0,200153.66666666666,260294.7440236432,499598.0,28000.0,471598.0,32596.666666666668,37144.20803211912,75482.0,10581.0,64901.0,15135.666666666666,13987.024570412796,30336.0,2808.0,27528.0,6721.333333333333,4539.151278965419,11892.0,3393.0,8499.0,35820.666666666664,48066.592154357415,91312.0,7110.0,84202.0,3216.0,2908.4193301516943,6462.0,847.0,5615.0,314863.0,287427.79262451286,646755.0,148202.0,498553.0
93,37,740135,104749,45894,39549,11561,87637,11262,580423,N,938815.6666666666,701974.9142250976,1718717.0,357595.0,1361122.0,210782.33333333334,253048.35354993705,499598.0,28000.0,471598.0,43985.666666666664,32492.55687589606,75482.0,10581.0,64901.0,27382.666666666668,13880.672978401735,39549.0,12263.0,27286.0,9444.0,3956.868585131437,11892.0,4879.0,7013.0,62663.0,46475.21923563136,91312.0,9040.0,82272.0,6190.333333333333,5212.8119411056205,11262.0,847.0,10415.0,458936.6666666667,269911.12643300445,646755.0,149632.0,497123.0
100,51,167015,31200,38203,11119,3911,22270,1269,138493,N,875289.0,784630.3123051006,1718717.0,167015.0,1551702.0,211849.0,251896.76278388454,499598.0,31200.0,468398.0,53193.0,19682.1622541835,75482.0,38203.0,37279.0,27001.333333333332,14505.386114589715,39549.0,11119.0,28430.0,9121.333333333334,4515.315086827651,11892.0,3911.0,7981.0,67073.0,38844.02158633938,91312.0,22270.0,69042.0,6331.0,4997.787810621816,11262.0,1269.0,9993.0,455223.6666666667,276294.62528491806,646755.0,138493.0,508262.0
100,40,1211462,470821,28009,62080,35914,57544,13639,643044,N,706204.0,523049.5851475267,1211462.0,167015.0,1044447.0,202256.66666666666,235472.8534339658,470821.0,31200.0,439621.0,37368.666666666664,8971.643680694286,45894.0,28009.0,17885.0,37582.666666666664,25537.33992281367,62080.0,11119.0,50961.0,17128.666666666668,16712.18676096379,35914.0,3911.0,32003.0,55817.0,32717.70268524366,87637.0,22270.0,65367.0,8723.333333333334,6564.133326901071,13639.0,1269.0,12370.0,453986.6666666667,275013.70455003384,643044.0,138493.0,504551.0
100,43,1304245,259986,86310,18330,11795,121705,8917,692211,N,894240.6666666666,631502.2161214742,1304245.0,167015.0,1137230.0,254002.33333333334,219871.5741298404,470821.0,31200.0,439621.0,50840.666666666664,31137.350791827797,86310.0,28009.0,58301.0,30509.666666666668,27577.419936124053,62080.0,11119.0,50961.0,17206.666666666668,16673.709975087528,35914.0,3911.0,32003.0,67173.0,50411.983069504415,121705.0,22270.0,99435.0,7941.666666666667,6242.409897894669,13639.0,1269.0,12370.0,491249.3333333333,306483.4767199258,692211.0,138493.0,553718.0
94,47,61068,403953,240845,27722,28677,78386,4192,606106,N,858925.0,692520.047080949,1304245.0,61068.0,1243177.0,378253.3333333333,107741.37532226804,470821.0,259986.0,210835.0,118388.0,109984.26836143427,240845.0,28009.0,212836.0,36044.0,23031.660556720602,62080.0,18330.0,43750.0,25462.0,12376.740645258753,35914.0,11795.0,24119.0,85878.33333333333,32730.105015617228,121705.0,57544.0,64161.0,8916.0,4723.500079390281,13639.0,4192.0,9447.0,647120.3333333334,43196.99209821563,692211.0,606106.0,86105.0
91,38,89993,45544,16599,5021,1806,14085,1767,157621,N,485102.0,709546.0554065534,1304245.0,61068.0,1243177.0,236494.33333333334,180355.61156319457,403953.0,45544.0,358409.0,114584.66666666667,114765.67304875325,240845.0,16599.0,224246.0,17024.333333333332,11406.683318709765,27722.0,5021.0,22701.0,14092.666666666666,13582.051182841764,28677.0,1806.0,26871.0,71392.0,54149.821116971376,121705.0,14085.0,107620.0,4958.666666666667,3636.1323316586463,8917.0,1767.0,7150.0,485312.6666666667,287036.38978069194,692211.0,157621.0,534590.0
100,38,89670,48694,10432,845,1004,26768,1583,147909,N,80243.66666666667,16607.399746292318,89993.0,61068.0,28925.0,166063.66666666666,206024.22627044123,403953.0,45544.0,358409.0,89292.0,131284.964215252,240845.0,10432.0,230413.0,11196.0,14463.44533643343,27722.0,845.0,26877.0,10495.666666666666,15750.601967332339,28677.0,1004.0,27673.0,39746.333333333336,34058.51585629259,78386.0,14085.0,64301.0,2514.0,1456.0999278895756,4192.0,1583.0,2609.0,303878.6666666667,261781.59120979704,606106.0,147909.0,458197.0
100,50,368973,35510,53743,21888,9945,52687,4564,647092,N,182878.66666666666,161162.50108611851,368973.0,89670.0,279303.0,43249.333333333336,6885.026168000603,48694.0,35510.0,13184.0,26924.666666666668,23429.15329953984,53743.0,10432.0,43311.0,9251.333333333334,11141.083983766173,21888.0,845.0,21043.0,4251.666666666667,4946.850951194445,9945.0,1004.0,8941.0,31180.0,19675.566294264598,52687.0,14085.0,38602.0,2638.0,1670.5002244836803,4564.0,1583.0,2981.0,317540.6666666667,285441.13528420054,647092.0,147909.0,499183.0
100,26,169883,687000,23097,10611,6111,119264,7113,676498,N,209508.66666666666,143806.07270325252,368973.0,89670.0,279303.0,257068.0,372390.38378024823,687000.0,35510.0,651490.0,29090.666666666668,22268.895579559805,53743.0,10432.0,43311.0,11114.666666666666,10530.537608941495,21888.0,845.0,21043.0,5686.666666666667,4485.578483688963,9945.0,1004.0,8941.0,66239.66666666667,47714.08161469036,119264.0,26768.0,92496.0,4420.0,2767.8108678159374,7113.0,1583.0,5530.0,490499.6666666667,297056.31094850233,676498.0,147909.0,528589.0
100,20,144135,67455,13067,3832,1866,22280,677,140740,N,227663.66666666666,123052.77583757769,368973.0,144135.0,224838.0,263321.6666666667,367263.6904981677,687000.0,35510.0,651490.0,29969.0,21190.859633342032,53743.0,13067.0,40676.0,12110.333333333334,9120.898219656401,21888.0,3832.0,18056.0,5974.0,4041.24201205521,9945.0,1866.0,8079.0,64743.666666666664,49603.39174223203,119264.0,22280.0,96984.0,4118.0,3241.097190767351,7113.0,677.0,6436.0,488110.0,301190.3316575749,676498.0,140740.0,535758.0
100,30,180712,137237,106710,17149,20473,87616,5375,601578,N,164910.0,18788.754056610862,180712.0,144135.0,36577.0,297230.6666666667,339348.61394491344,687000.0,67455.0,619545.0,47624.666666666664,51414.566869062844,106710.0,13067.0,93643.0,10530.666666666666,6658.863441559018,17149.0,3832.0,13317.0,9483.333333333334,9751.13256669877,20473.0,1866.0,18607.0,76386.66666666667,49457.532382169375,119264.0,22280.0,96984.0,4388.333333333333,3329.5130775134894,7113.0,677.0,6436.0,472938.6666666667,290121.03888090106,676498.0,140740.0,535758.0
100,27,1132050,46952,75540,8202,14155,77184,2776,528876,N,485632.3333333333,560112.7735254153,1132050.0,144135.0,987915.0,83881.33333333333,47330.895051055544,137237.0,46952.0,90285.0,65105.666666666664,47685.52554322256,106710.0,13067.0,93643.0,9727.666666666666,6788.325738599405,17149.0,3832.0,13317.0,12164.666666666666,9461.827642339156,20473.0,1866.0,18607.0,62360.0,35100.02074073461,87616.0,22280.0,65336.0,2942.6666666666665,2353.430333222838,5375.0,677.0,4698.0,423731.3333333333,247758.88734278193,601578.0,140740.0,460838.0
100,50,141378,497978,248157,39017,11505,83037,5018,614755,N,484713.3333333333,560954.8652942884,1132050.0,141378.0,990672.0,227389.0,238645.44935322064,497978.0,46952.0,451026.0,143469.0,91992.25637519706,248157.0,75540.0,172617.0,21456.0,15852.562663493829,39017.0,8202.0,30815.0,15377.666666666666,4607.324747978301,20473.0,11505.0,8968.0,82612.33333333333,5228.949448343532,87616.0,77184.0,10432.0,4389.666666666667,1408.8301293390011,5375.0,2776.0,2599.0,581736.3333333334,46250.07526840697,614755.0,528876.0,85879.0
100,44,257836,80630,9080,2818,496,27294,1216,163745,N,510421.3333333333,541486.1640497689,1132050.0,141378.0,990672.0,208520.0,251242.91481353383,497978.0,46952.0,451026.0,110925.66666666667,123404.06004801189,248157.0,9080.0,239077.0,16679.0,19531.68059845333,39017.0,2818.0,36199.0,8718.666666666666,7243.259648344339,14155.0,496.0,13659.0,62505.0,30633.728029738722,83037.0,27294.0,55743.0,3003.3333333333335,1911.1675314669185,5018.0,1216.0,3802.0,435792.0,239480.64288580816,614755.0,163745.0,451010.0
100,53,184132,129188,277572,16985,12274,80702,4623,601887,N,194448.66666666666,58910.454499462234,257836.0,141378.0,116458.0,235932.0,228233.54141755894,497978.0,80630.0,417348.0,178269.66666666666,147258.84705624077,277572.0,9080.0,268492.0,19606.666666666668,18241.34732779714,39017.0,2818.0,36199.0,8091.666666666667,6589.2681181853095,12274.0,496.0,11778.0,63677.666666666664,31530.801707748145,83037.0,27294.0,55743.0,3619.0,2090.409768442546,5018.0,1216.0,3802.0,460129.0,256756.69990868782,614755.0,163745.0,451010.0
90,63,547129,110591,244263,38342,12460,41044,6398,634536,N,329699.0,191872.1542564212,547129.0,184132.0,362997.0,106803.0,24499.623446100155,129188.0,80630.0,48558.0,176971.66666666666,146349.17550957817,277572.0,9080.0,268492.0,19381.666666666668,17882.85917669017,38342.0,2818.0,35524.0,8410.0,6854.355987253655,12460.0,496.0,11964.0,49680.0,27731.55221043352,80702.0,27294.0,53408.0,4079.0,2633.4830548154314,6398.0,1216.0,5182.0,466722.6666666667,262893.68416592537,634536.0,163745.0,470791.0
93,66,658141,65381,60232,3617,5262,21625,1565,181132,N,463134.0,247916.32265544744,658141.0,184132.0,474009.0,101720.0,32815.458140954004,129188.0,65381.0,63807.0,194022.33333333334,117056.66294719541,277572.0,60232.0,217340.0,19648.0,17514.995946331204,38342.0,3617.0,34725.0,9998.666666666666,4103.12775006255,12460.0,5262.0,7198.0,47790.333333333336,30110.757916952767,80702.0,21625.0,59077.0,4195.333333333333,2444.7180478192877,6398.0,1565.0,4833.0,472518.3333333333,252875.43522519802,634536.0,181132.0,453404.0
44,38,442557,549826,24557,226740,7424,138228,4220,712716,N,549275.6666666666,107808.03030077713,658141.0,442557.0,215584.0,241932.66666666666,267599.91509403347,549826.0,65381.0,484445.0,109684.0,117905.92367222263,244263.0,24557.0,219706.0,89566.33333333333,120057.97568813717,226740.0,3617.0,223123.0,8382.0,3693.389229420593,12460.0,5262.0,7198.0,66965.66666666667,62474.110672608476,138228.0,21625.0,116603.0,4061.0,2420.4200048751904,6398.0,1565.0,4833.0,509461.3333333333,287015.925421105,712716.0,181132.0,531584.0
44,44,451228,540468,8266,258252,3752,193795,3291,778385,N,517308.6666666667,122041.41159595491,658141.0,442557.0,215584.0,385225.0,277032.5455483534,549826.0,65381.0,484445.0,31018.333333333332,26578.711600326504,60232.0,8266.0,51966.0,162869.66666666666,138813.94172176416,258252.0,3617.0,254635.0,5479.333333333333,1845.622207639849,7424.0,3752.0,3672.0,117882.66666666667,87869.65725626412,193795.0,21625.0,172170.0,3025.3333333333335,1347.2899960043321,4220.0,1565.0,2655.0,557411.0,327517.2037786717,778385.0,181132.0,597253.0
50,38,87443,84043,970,62887,1176,50215,1582,195296,N,327076.0,207573.54739224346,451228.0,87443.0,363785.0,391445.6666666667,266259.63390332717,549826.0,84043.0,465783.0,11264.333333333334,12075.973846167952,24557.0,970.0,23587.0,182626.33333333334,104887.47540261106,258252.0,62887.0,195365.0,4117.333333333333,3139.9804670305507,7424.0,1176.0,6248.0,127412.66666666667,72398.43006815363,193795.0,50215.0,143580.0,3031.0,1338.0810887237067,4220.0,1582.0,2638.0,562132.3333333334,319381.8654531489,778385.0,195296.0,583089.0
38,29,225727,317113,10276,274386,9697,170285,2547,779966,N,254799.33333333334,183626.7463642845,451228.0,87443.0,363785.0,313874.6666666667,228229.73131985645,540468.0,84043.0,456425.0,6504.0,4896.824685446632,10276.0,970.0,9306.0,198508.33333333334,117728.2295387701,274386.0,62887.0,211499.0,4875.0,4370.0923331206695,9697.0,1176.0,8521.0,138098.33333333334,77011.62401438714,193795.0,50215.0,143580.0,2473.3333333333335,856.8782488389794,3291.0,1582.0,1709.0,584549.0,337103.9133516548,779966.0,195296.0,584670.0
38,29,966735,1173063,17015,388355,6036,179799,3638,794712,N,426635.0,472823.03630851145,966735.0,87443.0,879292.0,524739.6666666666,573430.6973238648,1173063.0,84043.0,1089020.0,9420.333333333334,8056.651310149432,17015.0,970.0,16045.0,241876.0,165151.5359631875,388355.0,62887.0,325468.0,5636.333333333333,4274.536271144905,9697.0,1176.0,8521.0,133433.0,72225.72735528523,179799.0,50215.0,129584.0,2589.0,1028.6432812204735,3638.0,1582.0,2056.0,589991.3333333334,341895.6942480167,794712.0,195296.0,599416.0
37,21,1149945,764127,18769,210527,6362,168061,5886,790073,N,780802.3333333334,489359.7299342614,1149945.0,225727.0,924218.0,751434.3333333334,428116.1389919022,1173063.0,317113.0,855950.0,15353.333333333334,4483.705424459997,18769.0,10276.0,8493.0,291089.3333333333,90083.0195116335,388355.0,210527.0,177828.0,7365.0,2026.138445417797,9697.0,6036.0,3661.0,172715.0,6234.888611675203,179799.0,168061.0,11738.0,4023.6666666666665,1702.5816671553084,5886.0,2547.0,3339.0,788250.3333333334,7540.073894419256,794712.0,779966.0,14746.0
43,30,63459,68032,2702,73002,1023,42865,454,204273,N,726713.0,581653.5716489669,1149945.0,63459.0,1086486.0,668407.3333333334,558699.443959213,1173063.0,68032.0,1105031.0,12828.666666666666,8813.691753932188,18769.0,2702.0,16067.0,223961.33333333334,158105.1537310955,388355.0,73002.0,315353.0,4473.666666666667,2992.8070992520366,6362.0,1023.0,5339.0,130241.66666666667,75897.6716990273,179799.0,42865.0,136934.0,3326.0,2729.407261659575,5886.0,454.0,5432.0,596352.6666666666,339558.8738942531,794712.0,204273.0,590439.0
43,30,69478,116009,586,63311,1371,55832,1300,197078,N,427627.3333333333,625552.688248027,1149945.0,63459.0,1086486.0,316056.0,388781.64040113904,764127.0,68032.0,696095.0,7352.333333333333,9943.569396013323,18769.0,586.0,18183.0,115613.33333333333,82340.34224080764,210527.0,63311.0,147216.0,2918.6666666666665,2987.086261448336,6362.0,1023.0,5339.0,88919.33333333333,68844.66808935409,168061.0,42865.0,125196.0,2546.6666666666665,2922.7195098629213,5886.0,454.0,5432.0,397141.3333333333,340307.8209626298,790073.0,197078.0,592995.0
43,35,98187,71798,1784,64181,1595,45101,795,202137,N,77041.33333333333,18558.32708875644,98187.0,63459.0,34728.0,85279.66666666667,26678.917413081792,116009.0,68032.0,47977.0,1690.6666666666667,1061.0830944526633,2702.0,586.0,2116.0,66831.33333333333,5361.629447596079,73002.0,63311.0,9691.0,1329.6666666666667,288.2313885290805,1595.0,1023.0,572.0,47932.666666666664,6931.776419744693,55832.0,42865.0,12967.0,849.6666666666666,425.6410851096938,1300.0,454.0,846.0,201162.66666666666,3695.1319777881167,204273.0,197078.0,7195.0
21,29,1556203,964171,32119,361466,6509,160643,1940,815009,N,574622.6666666666,850194.6922677965,1556203.0,69478.0,1486725.0,383992.6666666667,502935.21151569206,964171.0,71798.0,892373.0,11496.333333333334,17869.795363499055,32119.0,586.0,31533.0,162986.0,171889.27257103627,361466.0,63311.0,298155.0,3158.3333333333335,2903.923093563842,6509.0,1371.0,5138.0,87192.0,63836.31913730612,160643.0,45101.0,115542.0,1345.0,573.8248861804647,1940.0,795.0,1145.0,404741.3333333333,355311.2256942261,815009.0,197078.0,617931.0
26,30,516776,820167,12149,256400,2018,219591,2230,855749,N,723722.0,750714.7589137966,1556203.0,98187.0,1458016.0,618712.0,479082.95790082164,964171.0,71798.0,892373.0,15350.666666666666,15418.853988975055,32119.0,1784.0,30335.0,227349.0,150756.63586389823,361466.0,64181.0,297285.0,3374.0,2723.2151953160183,6509.0,1595.0,4914.0,141778.33333333334,88761.45988734823,219591.0,45101.0,174490.0,1655.0,758.7654446533676,2230.0,795.0,1435.0,624298.3333333334,366169.4695374442,855749.0,202137.0,653612.0
27,35,871575,204410,40263,329227,3531,192587,3048,825605,N,981518.0,528363.2458063294,1556203.0,516776.0,1039427.0,662916.0,403553.0969166268,964171.0,204410.0,759761.0,28177.0,14465.606520294868,40263.0,12149.0,28114.0,315697.6666666667,53823.77016089959,361466.0,256400.0,105066.0,4019.3333333333335,2284.977534535819,6509.0,2018.0,4491.0,190940.33333333334,29508.478600790786,219591.0,160643.0,58948.0,2406.0,574.5850676792961,3048.0,1940.0,1108.0,832121.0,21137.18505383128,855749.0,815009.0,40740.0
27,35,147518,909127,18854,228564,3915,156719,2295,710856,N,511956.3333333333,362052.56069020304,871575.0,147518.0,724057.0,644568.0,383774.37267618644,909127.0,204410.0,704717.0,23755.333333333332,14683.88743941233,40263.0,12149.0,28114.0,271397.0,51980.211609804035,329227.0,228564.0,100663.0,3154.6666666666665,1002.9318687395433,3915.0,2018.0,1897.0,189632.33333333334,31539.96888605516,219591.0,156719.0,62872.0,2524.3333333333335,454.67167641426096,3048.0,2230.0,818.0,797403.3333333334,76452.57264692434,855749.0,710856.0,144893.0
27,38,43205,55316,5549,65677,887,42911,659,182230,N,354099.3333333333,451171.91810476553,871575.0,43205.0,828370.0,389617.6666666667,456042.4495311088,909127.0,55316.0,853811.0,21555.333333333332,17513.947308740295,40263.0,5549.0,34714.0,207822.66666666666,132993.61941962974,329227.0,65677.0,263550.0,2777.6666666666665,1648.5840389053249,3915.0,887.0,3028.0,130739.0,78146.95479671613,192587.0,42911.0,149676.0,2000.6666666666667,1221.3944216891427,3048.0,659.0,2389.0,572897.0,343157.92562171706,825605.0,182230.0,643375.0
47,48,532290,277629,8836,276914,8904,137896,5765,740807,N,241004.33333333334,257596.2057102808,532290.0,43205.0,489085.0,414024.0,442945.82394351636,909127.0,55316.0,853811.0,11079.666666666666,6930.460759093335,18854.0,5549.0,13305.0,190385.0,110672.91707097983,276914.0,65677.0,211237.0,4568.666666666667,4048.275229444434,8904.0,887.0,8017.0,112508.66666666667,61003.710840680236,156719.0,42911.0,113808.0,2906.3333333333335,2607.3176510224744,5765.0,659.0,5106.0,544631.0,314205.55246685236,740807.0,182230.0,558577.0
60,63,241028,59724,1738,64253,1351,42812,619,191045,N,272174.3333333333,246025.6183130799,532290.0,43205.0,489085.0,130889.66666666667,127099.10139860964,277629.0,55316.0,222313.0,5374.333333333333,3552.2221683522525,8836.0,1738.0,7098.0,135614.66666666666,122370.88356440555,276914.0,64253.0,212661.0,3714.0,4500.655396717244,8904.0,887.0,8017.0,74539.66666666667,54868.21648580649,137896.0,42812.0,95084.0,2347.6666666666665,2959.565058134954,5765.0,619.0,5146.0,371360.6666666667,319980.2665264426,740807.0,182230.0,558577.0
60,63,381833,106613,2506,78341,1283,46137,744,207754,N,385050.3333333333,145657.6520006183,532290.0,241028.0,291262.0,147988.66666666666,114693.533384991,277629.0,59724.0,217905.0,4360.0,3895.3033258014652,8836.0,1738.0,7098.0,139836.0,118921.82936282123,276914.0,64253.0,212661.0,3846.0,4380.488443084864,8904.0,1283.0,7621.0,75615.0,53962.54374100608,137896.0,42812.0,95084.0,2376.0,2935.62548701295,5765.0,619.0,5146.0,379868.6666666667,312693.39299437276,740807.0,191045.0,549762.0
70,64,120955,19353,2152,59734,777,42363,1263,194466,N,247938.66666666666,130576.22565510651,381833.0,120955.0,260878.0,61896.666666666664,43670.5536985059,106613.0,19353.0,87260.0,2132.0,384.39042651996186,2506.0,1738.0,768.0,67442.66666666667,9704.92618896624,78341.0,59734.0,18607.0,1137.0,313.6176015469537,1351.0,777.0,574.0,43770.666666666664,2061.565020397758,46137.0,42363.0,3774.0,875.3333333333334,341.49719374155245,1263.0,619.0,644.0,197755.0,8826.710089264507,207754.0,191045.0,16709.0
