timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,blink,label,total_latency(ms),logic_time(ms)
23:38:47,27,70,0,1047917,358519,317629,27217,17516,220436,6492,1189400,0,N,0.21770002786070108,0.1050999853760004
23:38:48,24,78,0,1273086,858213,424677,115435,26714,229739,2299,1258928,0,N,0.16499997582286596,0.09870005305856466
23:38:49,47,83,0,370983,216279,49417,44156,918,89270,1442,306487,0,N,30.714599997736514,0.10279996786266565
23:38:50,35,84,0,348797,1099572,691499,50831,5530,212914,7673,1192910,0,N,0.15470001380890608,0.09790004696696997
23:38:51,27,81,0,1006967,1362171,30912,560255,9019,414490,9608,1202561,0,N,2.4785000132396817,0.09829993359744549
23:38:52,38,75,0,701850,207152,19995,52089,4826,94448,2180,300644,0,N,0.1514999894425273,0.09430001955479383
23:38:53,41,77,0,1673778,193145,36184,65558,10045,103362,909,334739,0,N,0.15540001913905144,0.09710004087537527
23:38:54,44,77,0,1741405,908953,433098,142484,11711,196550,5045,1282136,0,N,0.152299995534122,0.09620003402233124
23:38:55,40,80,0,1640224,769772,477880,112038,17636,196801,4116,1250877,0,N,0.15470001380890608,0.09770004544407129
23:38:56,29,91,0,1065645,543688,407336,288986,10938,228648,4338,1372187,0,N,0.15930004883557558,0.10039994958788157
23:38:57,17,87,0,122409,81239,10253,8190,766,15298,695,76901,0,N,0.15550001990050077,0.0980000477284193
23:38:58,29,87,0,229454,155262,97952,24434,2777,81576,1564,321088,0,N,0.16359996516257524,0.10279996786266565
23:38:59,44,84,0,1795376,462004,201759,287588,14614,415337,7097,1305629,0,N,0.15430001076310873,0.09749992750585079
23:39:00,53,84,0,2307411,369320,20449,614361,13553,316847,6378,1323768,0,N,0.1534000039100647,0.09440002031624317
23:39:01,53,84,0,926142,453910,2770,125530,4082,82451,2553,318195,0,N,0.15899993013590574,0.10189996100962162
23:39:02,53,80,0,578418,263341,79062,16001,3502,95611,2747,339088,0,N,0.15580002218484879,0.09770004544407129
23:39:03,41,70,0,234180,389195,16579,96399,5400,101727,1579,333378,0,N,0.1534000039100647,0.0961000332608819
