attention,meditation,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,label,delta_mean,delta_std,delta_max,delta_min,delta_p2p,theta_mean,theta_std,theta_max,theta_min,theta_p2p,low_alpha_mean,low_alpha_std,low_alpha_max,low_alpha_min,low_alpha_p2p,high_alpha_mean,high_alpha_std,high_alpha_max,high_alpha_min,high_alpha_p2p,low_beta_mean,low_beta_std,low_beta_max,low_beta_min,low_beta_p2p,high_beta_mean,high_beta_std,high_beta_max,high_beta_min,high_beta_p2p,low_gamma_mean,low_gamma_std,low_gamma_max,low_gamma_min,low_gamma_p2p,mid_gamma_mean,mid_gamma_std,mid_gamma_max,mid_gamma_min,mid_gamma_p2p
60,30,341702,35127,1865,2460,2675,2798,497,171174,N,750107.0,554820.0622823582,1381778.0,341702.0,1040076.0,119659.66666666667,111641.37111453591,246214.0,35127.0,211087.0,21507.666666666668,30627.532161983487,56798.0,1865.0,54933.0,16156.0,20123.19179454394,39260.0,2460.0,36800.0,19894.0,20061.242508877654,41923.0,2675.0,39248.0,13513.666666666666,10298.535057634821,23337.0,2798.0,20539.0,2995.3333333333335,2511.0958431197582,5519.0,497.0,5022.0,567665.0,345982.43122014153,808337.0,171174.0,637163.0
67,43,118496,12144,10766,1577,5673,3211,3103,715534,N,329013.0,204468.01167175046,526841.0,118496.0,408345.0,41636.333333333336,33228.6709685109,77638.0,12144.0,65494.0,6163.666666666667,4458.263152095528,10766.0,1865.0,8901.0,3595.0,2766.040310624689,6748.0,1577.0,5171.0,7810.666666666667,6474.799945429446,15084.0,2675.0,12409.0,6805.0,6585.897281312558,14406.0,2798.0,11608.0,2190.0,1467.688318410961,3103.0,497.0,2606.0,565015.0,344218.17087858677,808337.0,171174.0,637163.0
64,35,131474,54645,5437,2867,1967,3302,536,192703,N,197224.0,125289.77006922335,341702.0,118496.0,223206.0,33972.0,21274.02803890764,54645.0,12144.0,42501.0,6022.666666666667,4479.308465972483,10766.0,1865.0,8901.0,2301.3333333333335,659.4742855745577,2867.0,1577.0,1290.0,3438.3333333333335,1967.3884551183994,5673.0,1967.0,3706.0,3103.6666666666665,268.59697193656064,3302.0,2798.0,504.0,1378.6666666666667,1493.4437831178395,3103.0,497.0,2606.0,359803.6666666667,308259.5124247311,715534.0,171174.0,544360.0
60,47,158516,67429,19756,5591,9782,9330,3509,724827,N,136162.0,20417.71554309515,158516.0,118496.0,40020.0,44739.333333333336,28943.038547007436,67429.0,12144.0,55285.0,11986.333333333334,7237.081617152925,19756.0,5437.0,14319.0,3345.0,2049.2466908600168,5591.0,1577.0,4014.0,5807.333333333333,3909.231424888166,9782.0,1967.0,7815.0,5281.0,3506.8320461636245,9330.0,3211.0,6119.0,2382.6666666666665,1612.0925324972286,3509.0,536.0,2973.0,544354.6666666666,304574.7214795299,724827.0,192703.0,532124.0
56,40,121967,137647,8406,1980,5494,6879,3816,737922,N,137319.0,18962.60448880246,158516.0,121967.0,36549.0,86573.66666666667,44690.28638679266,137647.0,54645.0,83002.0,11199.666666666666,7557.239597454403,19756.0,5437.0,14319.0,3479.3333333333335,1881.7662802096495,5591.0,1980.0,3611.0,5747.666666666667,3913.6704426066794,9782.0,1967.0,7815.0,6503.666666666667,3031.476922777655,9330.0,3302.0,6028.0,2620.3333333333335,1811.6004894383666,3816.0,536.0,3280.0,551817.3333333334,311071.0498589241,737922.0,192703.0,545219.0
34,29,172123,498574,68584,55282,7870,7563,4996,741406,N,150868.66666666666,25937.759431610673,172123.0,121967.0,50156.0,234550.0,231331.24802542385,498574.0,67429.0,431145.0,32248.666666666668,31974.958347640313,68584.0,8406.0,60178.0,20951.0,29786.288808779125,55282.0,1980.0,53302.0,7715.333333333333,2148.1800048723017,9782.0,5494.0,4288.0,7924.0,1264.7493822888953,9330.0,6879.0,2451.0,4107.0,785.049679956626,4996.0,3509.0,1487.0,734718.3333333334,8741.477010983464,741406.0,724827.0,16579.0
26,40,378573,291190,117992,1835,23940,9257,4575,756515,N,224221.0,136004.81981164822,378573.0,121967.0,256606.0,309137.0,181131.5707959276,498574.0,137647.0,360927.0,64994.0,54881.1344999354,117992.0,8406.0,109586.0,19699.0,30815.867227777326,55282.0,1835.0,53447.0,12434.666666666666,10034.48381000902,23940.0,5494.0,18446.0,7899.666666666667,1224.2260139914831,9257.0,6879.0,2378.0,4462.333333333333,598.0136564772877,4996.0,3816.0,1180.0,745281.0,9883.654739024256,756515.0,737922.0,18593.0
13,56,410944,43225,65078,24444,19888,3718,4333,751307,N,320546.6666666667,129553.69168932394,410944.0,172123.0,238821.0,277663.0,227975.68455210337,498574.0,43225.0,455349.0,83884.66666666667,29589.78961286026,117992.0,65078.0,52914.0,27187.0,26828.874165719302,55282.0,1835.0,53447.0,17232.666666666668,8357.59064164626,23940.0,7870.0,16070.0,6846.0,2838.2559785896947,9257.0,3718.0,5539.0,4634.666666666667,335.5031048043162,4996.0,4333.0,663.0,749742.6666666666,7675.012985889864,756515.0,741406.0,15109.0
8,74,557195,53207,6977,9337,4210,1863,1468,196263,N,448904.0,95169.19628219667,557195.0,378573.0,178622.0,129207.33333333333,140369.8625287263,291190.0,43225.0,247965.0,63349.0,55527.69252364085,117992.0,6977.0,111015.0,11872.0,11515.70184574091,24444.0,1835.0,22609.0,16012.666666666666,10420.263016514176,23940.0,4210.0,19730.0,4946.0,3846.9204566770222,9257.0,1863.0,7394.0,3458.6666666666665,1728.2089958489776,4575.0,1468.0,3107.0,568028.3333333334,321968.7533245008,756515.0,196263.0,560252.0
11,87,419479,124415,85812,17944,8344,3673,5580,768451,N,462539.3333333333,82085.21779426934,557195.0,410944.0,146251.0,73615.66666666667,44275.71886862529,124415.0,43225.0,81190.0,52622.333333333336,40866.82065359787,85812.0,6977.0,78835.0,17241.666666666668,7577.949348823462,24444.0,9337.0,15107.0,10814.0,8125.613576832203,19888.0,4210.0,15678.0,3084.6666666666665,1058.2335911005136,3718.0,1863.0,1855.0,3793.6666666666665,2108.387140288361,5580.0,1468.0,4112.0,572007.0,325516.7343409551,768451.0,196263.0,572188.0
23,88,1505618,34133,5447,16627,12096,5020,4424,717740,N,827430.6666666666,591350.1234330921,1505618.0,419479.0,1086139.0,70585.0,47583.67413304913,124415.0,34133.0,90282.0,32745.333333333332,45963.448068365506,85812.0,5447.0,80365.0,14636.0,4636.0730149557185,17944.0,9337.0,8607.0,8216.666666666666,3944.541713980621,12096.0,4210.0,7886.0,3518.6666666666665,1584.14845684787,5020.0,1863.0,3157.0,3824.0,2120.645184843518,5580.0,1468.0,4112.0,560818.0,316730.42543936305,768451.0,196263.0,572188.0
26,63,62689,28329,1983,3684,4503,1269,970,189559,N,662595.3333333334,751558.5063122717,1505618.0,62689.0,1442929.0,62292.333333333336,53878.01860994467,124415.0,28329.0,96086.0,31080.666666666668,47430.359057605,85812.0,1983.0,83829.0,12751.666666666666,7880.390620605932,17944.0,3684.0,14260.0,8314.333333333334,3796.5869321448668,12096.0,4503.0,7593.0,3320.6666666666665,1900.1590284324857,5020.0,1269.0,3751.0,3658.0,2398.560401574244,5580.0,970.0,4610.0,558583.3333333334,320588.7089782378,768451.0,189559.0,578892.0
30,75,235189,80581,41867,41621,27724,7256,3121,817291,N,601165.3333333334,788013.3451790857,1505618.0,62689.0,1442929.0,47681.0,28639.642176539437,80581.0,28329.0,52252.0,16432.333333333332,22095.056581356213,41867.0,1983.0,39884.0,20644.0,19284.86995030043,41621.0,3684.0,37937.0,14774.333333333334,11839.924507079138,27724.0,4503.0,23221.0,4515.0,3025.2786648505876,7256.0,1269.0,5987.0,2838.3333333333335,1744.2632637687839,4424.0,970.0,3454.0,574863.3333333334,337375.41754599323,817291.0,189559.0,627732.0
40,64,1078954,50206,10912,6061,3080,2817,1404,191233,N,458944.0,543827.5117856758,1078954.0,62689.0,1016265.0,53038.666666666664,26240.919883524435,80581.0,28329.0,52252.0,18254.0,20931.127227170524,41867.0,1983.0,39884.0,17122.0,21250.01842352144,41621.0,3684.0,37937.0,11769.0,13835.741794352765,27724.0,3080.0,24644.0,3780.6666666666665,3107.657048860683,7256.0,1269.0,5987.0,1831.6666666666667,1137.4859706094524,3121.0,970.0,2151.0,399361.0,361938.96480484057,817291.0,189559.0,627732.0
24,61,521381,215822,37056,30428,23503,5821,2576,786009,N,611841.3333333334,429094.56735821394,1078954.0,235189.0,843765.0,115536.33333333333,88167.85899823997,215822.0,50206.0,165616.0,29945.0,16657.663311521195,41867.0,10912.0,30955.0,26036.666666666668,18182.16863669826,41621.0,6061.0,35560.0,18102.333333333332,13179.798341906951,27724.0,3080.0,24644.0,5298.0,2265.243254045833,7256.0,2817.0,4439.0,2367.0,877.3727828010142,3121.0,1404.0,1717.0,598177.6666666666,352771.3312860518,817291.0,191233.0,626058.0
26,67,1742237,180338,10580,43873,19081,9823,3332,862900,N,1114190.6666666667,611190.2814936881,1742237.0,521381.0,1220856.0,148788.66666666666,87199.11231964185,215822.0,50206.0,165616.0,19516.0,15190.992594297424,37056.0,10580.0,26476.0,26787.333333333332,19167.098798027153,43873.0,6061.0,37812.0,15221.333333333334,10744.649940008898,23503.0,3080.0,20423.0,6153.666666666667,3514.827070189014,9823.0,2817.0,7006.0,2437.3333333333335,971.4511481970305,3332.0,1404.0,1928.0,613380.6666666666,367606.5094966809,862900.0,191233.0,671667.0
17,43,1188567,1324275,50369,69337,22399,28312,15221,917644,N,1150728.3333333333,611306.9333038304,1742237.0,521381.0,1220856.0,573478.3333333334,650451.0009004009,1324275.0,180338.0,1143937.0,32668.333333333332,20254.131537376088,50369.0,10580.0,39789.0,47879.333333333336,19761.467565272924,69337.0,30428.0,38909.0,21661.0,2301.522105042635,23503.0,19081.0,4422.0,14652.0,11997.945699160342,28312.0,5821.0,22491.0,7043.0,7092.435900309569,15221.0,2576.0,12645.0,855517.6666666666,66127.28211815293,917644.0,786009.0,131635.0
30,56,695516,23371,30708,4987,1123,8809,915,94778,N,1208773.3333333333,523652.9718146684,1742237.0,695516.0,1046721.0,509328.0,710115.21556646,1324275.0,23371.0,1300904.0,30552.333333333332,19894.956756256914,50369.0,10580.0,39789.0,39399.0,32407.454883097507,69337.0,4987.0,64350.0,14201.0,11446.739448419357,22399.0,1123.0,21276.0,15648.0,10979.058292950273,28312.0,8809.0,19503.0,6489.333333333333,7657.804798591653,15221.0,915.0,14306.0,625107.3333333334,460093.60757277795,917644.0,94778.0,822866.0
56,56,145173,42013,13806,8478,4112,18211,1046,104082,N,676418.6666666666,521959.08931096597,1188567.0,145173.0,1043394.0,463219.6666666667,745754.045471651,1324275.0,23371.0,1300904.0,31627.666666666668,18298.841010657823,50369.0,13806.0,36563.0,27600.666666666668,36186.84720079015,69337.0,4987.0,64350.0,9211.333333333334,11518.222273134566,22399.0,1123.0,21276.0,18444.0,9753.587493840416,28312.0,8809.0,19503.0,5727.333333333333,8222.017412614336,15221.0,915.0,14306.0,372168.0,472418.9782766984,917644.0,94778.0,822866.0
23,100,187498,3669,5074,6887,1684,3986,494,74531,N,342729.0,306254.5541424633,695516.0,145173.0,550343.0,23017.666666666668,19174.4417737149,42013.0,3669.0,38344.0,16529.333333333332,13032.186974308363,30708.0,5074.0,25634.0,6784.0,1747.7777318641633,8478.0,4987.0,3491.0,2306.3333333333335,1588.7115324479864,4112.0,1123.0,2989.0,10335.333333333334,7234.288239580552,18211.0,3986.0,14225.0,818.3333333333334,288.4169435614571,1046.0,494.0,552.0,91130.33333333333,15109.417736380985,104082.0,74531.0,29551.0
23,100,1562397,182982,11364,26298,3739,9764,1516,304892,N,631689.3333333334,806294.2527392422,1562397.0,145173.0,1417224.0,76221.33333333333,94424.28471708723,182982.0,3669.0,179313.0,10081.333333333334,4505.09504154269,13806.0,5074.0,8732.0,13887.666666666666,10777.063622960273,26298.0,6887.0,19411.0,3178.3333333333335,1307.5000318673908,4112.0,1684.0,2428.0,10653.666666666666,7154.109751278176,18211.0,3986.0,14225.0,1018.6666666666666,511.54797754788694,1516.0,494.0,1022.0,161168.33333333334,125342.27008608305,304892.0,74531.0,230361.0
13,90,1812163,170121,43680,15682,21815,13359,1131,295526,N,1187352.6666666667,874858.719754415,1812163.0,187498.0,1624665.0,118924.0,100020.6858554779,182982.0,3669.0,179313.0,20039.333333333332,20713.567180312824,43680.0,5074.0,38606.0,16289.0,9719.725664852907,26298.0,6887.0,19411.0,9079.333333333334,11077.168425790645,21815.0,1684.0,20131.0,9036.333333333334,4728.679131991669,13359.0,3986.0,9373.0,1047.0,516.152109363122,1516.0,494.0,1022.0,224983.0,130379.38378823307,304892.0,74531.0,230361.0
11,94,1396766,63239,65345,23106,42103,7881,996,309993,N,1590442.0,209113.74517472877,1812163.0,1396766.0,415397.0,138780.66666666666,65736.2828454235,182982.0,63239.0,119743.0,40129.666666666664,27165.064703278964,65345.0,11364.0,53981.0,21695.333333333332,5446.774213544532,26298.0,15682.0,10616.0,22552.333333333332,19192.62538928255,42103.0,3739.0,38364.0,10334.666666666666,2783.229479100402,13359.0,7881.0,5478.0,1214.3333333333333,269.83019351683777,1516.0,996.0,520.0,303470.3333333333,7337.531896547438,309993.0,295526.0,14467.0
1,96,1538114,60132,89860,20820,21535,8293,760,298200,N,1582347.6666666667,211201.63316682642,1812163.0,1396766.0,415397.0,97830.66666666667,62624.53658378274,170121.0,60132.0,109989.0,66295.0,23104.652669971027,89860.0,43680.0,46180.0,19869.333333333332,3802.2058509940857,23106.0,15682.0,7424.0,28484.333333333332,11794.942192877978,42103.0,21535.0,20568.0,9844.333333333334,3050.7535681096065,13359.0,7881.0,5478.0,962.3333333333334,187.77735042686382,1131.0,760.0,371.0,301239.6666666667,7697.610170231206,309993.0,295526.0,14467.0
1,97,1589279,181674,16112,48206,29461,10977,3211,285592,N,1508053.0,99714.90150925913,1589279.0,1396766.0,192513.0,101681.66666666667,69292.80919643494,181674.0,60132.0,121542.0,57105.666666666664,37558.04622625268,89860.0,16112.0,73748.0,30710.666666666668,15194.45508510699,48206.0,20820.0,27386.0,31033.0,10373.718908858085,42103.0,21535.0,20568.0,9050.333333333334,1681.210674880902,10977.0,7881.0,3096.0,1655.6666666666667,1352.1169821185354,3211.0,760.0,2451.0,297928.3333333333,12202.76822417114,309993.0,285592.0,24401.0
1,100,641439,33132,6048,20181,2762,2244,166,74602,N,1256277.3333333333,533079.8217981376,1589279.0,641439.0,947840.0,91646.0,79126.67431404034,181674.0,33132.0,148542.0,37340.0,45761.160649616395,89860.0,6048.0,83812.0,29735.666666666668,15998.96841466142,48206.0,20181.0,28025.0,17919.333333333332,13711.817324240186,29461.0,2762.0,26699.0,7171.333333333333,4473.245391584672,10977.0,2244.0,8733.0,1379.0,1614.1180254244116,3211.0,166.0,3045.0,219464.66666666666,125613.03499769718,298200.0,74602.0,223598.0
1,97,1246599,249674,72556,21585,32777,5961,2322,285482,N,1159105.6666666667,479939.03668417514,1589279.0,641439.0,947840.0,154826.66666666666,110739.30612629604,249674.0,33132.0,216542.0,31572.0,35848.11314420886,72556.0,6048.0,66508.0,29990.666666666668,15790.553515736354,48206.0,20181.0,28025.0,21666.666666666668,16455.661042125692,32777.0,2762.0,30015.0,6394.0,4382.5721899359705,10977.0,2244.0,8733.0,1899.6666666666667,1565.8161875946155,3211.0,166.0,3045.0,215225.33333333334,121783.39145110341,285592.0,74602.0,210990.0
1,94,922989,17939,7664,13008,3066,1984,334,79702,N,937009.0,302823.50750891224,1246599.0,641439.0,605160.0,100248.33333333333,129629.1988956714,249674.0,17939.0,231735.0,28756.0,37940.51744507447,72556.0,6048.0,66508.0,18258.0,4600.508558844383,21585.0,13008.0,8577.0,12868.333333333334,17242.081090556712,32777.0,2762.0,30015.0,3396.3333333333335,2224.867711423201,5961.0,1984.0,3977.0,940.6666666666666,1199.2152989906915,2322.0,166.0,2156.0,146595.33333333334,120306.40936098358,285482.0,74602.0,210880.0
1,91,697277,48623,7446,3032,3432,1673,343,72879,N,955621.6666666666,276111.0883708468,1246599.0,697277.0,549322.0,105412.0,125873.03304123644,249674.0,17939.0,231735.0,29222.0,37528.503140946086,72556.0,7446.0,65110.0,12541.666666666666,9285.286874046153,21585.0,3032.0,18553.0,13091.666666666666,17048.980917736208,32777.0,3066.0,29711.0,3206.0,2390.9619403077454,5961.0,1673.0,4288.0,999.6666666666666,1145.1831003526615,2322.0,334.0,1988.0,146021.0,120824.94040138909,285482.0,72879.0,212603.0
8,91,790835,3036,3349,3324,4200,2108,305,76546,N,803700.3333333334,113404.64865839189,922989.0,697277.0,225712.0,23199.333333333332,23244.28902620128,48623.0,3036.0,45587.0,6153.0,2430.780327384708,7664.0,3349.0,4315.0,6454.666666666667,5677.230780348266,13008.0,3032.0,9976.0,3566.0,578.7538336807577,4200.0,3066.0,1134.0,1921.6666666666667,224.09893648457447,2108.0,1673.0,435.0,327.3333333333333,19.8578280114453,343.0,305.0,38.0,76375.66666666667,3414.6877357130925,79702.0,72879.0,6823.0
21,91,2759021,140407,29960,23212,5703,11847,684,291403,N,1415711.0,1164280.7186911586,2759021.0,697277.0,2061744.0,64022.0,69968.16998464534,140407.0,3036.0,137371.0,13585.0,14328.357233123425,29960.0,3349.0,26611.0,9856.0,11567.556699666548,23212.0,3032.0,20180.0,4445.0,1155.153236588186,5703.0,3432.0,2271.0,5209.333333333333,5752.5012241053455,11847.0,1673.0,10174.0,444.0,208.71272122225588,684.0,305.0,379.0,146942.66666666666,125119.75324597055,291403.0,72879.0,218524.0
14,84,1482111,124837,9180,58101,41232,5779,970,277900,N,1677322.3333333333,998508.7035901762,2759021.0,790835.0,1968186.0,89426.66666666667,75220.45393597106,140407.0,3036.0,137371.0,14163.0,13987.81780693473,29960.0,3349.0,26611.0,28212.333333333332,27728.729367450895,58101.0,3324.0,54777.0,17045.0,20960.03289596655,41232.0,4200.0,37032.0,6578.0,4918.417530059863,11847.0,2108.0,9739.0,653.0,333.5820738588925,970.0,305.0,665.0,215283.0,120339.30832857297,291403.0,76546.0,214857.0
30,83,21698,14815,2198,999,3616,2393,154,74990,N,1420943.3333333333,1369686.246615017,2759021.0,21698.0,2737323.0,93353.0,68459.98326029746,140407.0,14815.0,125592.0,13779.333333333334,14441.175898566351,29960.0,2198.0,27762.0,27437.333333333332,28784.53894599206,58101.0,999.0,57102.0,16850.333333333332,21140.911624935507,41232.0,3616.0,37616.0,6673.0,4789.984968661192,11847.0,2393.0,9454.0,602.6666666666666,414.03542521544324,970.0,154.0,816.0,214764.33333333334,121236.260855953,291403.0,74990.0,216413.0
20,83,690045,70631,33776,30253,19295,9634,1404,293622,N,731284.6666666666,731079.3836665973,1482111.0,21698.0,1460413.0,70094.33333333333,55012.96328442556,124837.0,14815.0,110022.0,15051.333333333334,16587.553687428826,33776.0,2198.0,31578.0,29784.333333333332,28553.884802830835,58101.0,999.0,57102.0,21381.0,18894.56035476877,41232.0,3616.0,37616.0,5935.333333333333,3623.03054545963,9634.0,2393.0,7241.0,842.6666666666666,634.6537113523669,1404.0,154.0,1250.0,215504.0,121942.33665138352,293622.0,74990.0,218632.0
26,87,2062988,59320,20216,24468,6926,12412,1569,266102,N,924910.3333333334,1040714.9031441476,2062988.0,21698.0,2041290.0,48255.333333333336,29507.229628238,70631.0,14815.0,55816.0,18730.0,15841.35941136367,33776.0,2198.0,31578.0,18573.333333333332,15492.238390024011,30253.0,999.0,29254.0,9945.666666666666,8264.17269503326,19295.0,3616.0,15679.0,8146.333333333333,5172.519147701002,12412.0,2393.0,10019.0,1042.3333333333333,773.7301424484727,1569.0,154.0,1415.0,211571.33333333334,119080.57382013525,293622.0,74990.0,218632.0
24,83,307270,90810,13835,11951,1928,3303,502,75461,N,1020101.0,923222.1543231072,2062988.0,307270.0,1755718.0,73587.0,15951.754668381165,90810.0,59320.0,31490.0,22609.0,10183.599903766852,33776.0,13835.0,19941.0,22224.0,9355.076322510706,30253.0,11951.0,18302.0,9383.0,8940.403178828119,19295.0,1928.0,17367.0,8449.666666666666,4668.560199176347,12412.0,3303.0,9109.0,1158.3333333333333,574.3573219985398,1569.0,502.0,1067.0,211728.33333333334,118810.46755371634,293622.0,75461.0,218161.0
16,90,2635523,36744,2274,11452,6417,3164,754,72923,N,1668593.6666666667,1213198.5310023804,2635523.0,307270.0,2328253.0,62291.333333333336,27155.196654297306,90810.0,36744.0,54066.0,12108.333333333334,9094.771813153628,20216.0,2274.0,17942.0,15957.0,7374.963796521344,24468.0,11452.0,13016.0,5090.333333333333,2750.4607492806185,6926.0,1928.0,4998.0,6293.0,5299.665178103251,12412.0,3164.0,9248.0,941.6666666666666,557.7063145897971,1569.0,502.0,1067.0,138162.0,110806.55694045915,266102.0,72923.0,193179.0
11,88,1898993,332354,186566,48634,54078,25842,3408,1218583,N,1613928.6666666667,1190015.446793164,2635523.0,307270.0,2328253.0,153302.66666666666,157401.7727515593,332354.0,36744.0,295610.0,67558.33333333333,103225.6398591616,186566.0,2274.0,184292.0,24012.333333333332,21324.448464927147,48634.0,11452.0,37182.0,20807.666666666668,28900.24377636516,54078.0,1928.0,52150.0,10769.666666666666,13053.208583843802,25842.0,3164.0,22678.0,1554.6666666666667,1609.9718424038772,3408.0,502.0,2906.0,455655.6666666667,660715.670558322,1218583.0,72923.0,1145660.0
8,93,1198604,14194,7916,9372,1674,2898,410,72864,N,1911040.0,718535.2467325461,2635523.0,1198604.0,1436919.0,127764.0,177538.52173542563,332354.0,14194.0,318160.0,65585.33333333333,104810.30159928619,186566.0,2274.0,184292.0,23152.666666666668,22091.975043742328,48634.0,9372.0,39262.0,20723.0,28983.461335734213,54078.0,1674.0,52404.0,10634.666666666666,13170.608540736965,25842.0,2898.0,22944.0,1524.0,1640.632804743341,3408.0,410.0,2998.0,454790.0,661464.1418905485,1218583.0,72864.0,1145719.0
20,100,343105,31525,3491,17224,4693,3989,715,69163,N,1146900.6666666667,779231.5401370332,1898993.0,343105.0,1555888.0,126024.33333333333,178896.72831087082,332354.0,14194.0,318160.0,65991.0,104444.44994828591,186566.0,3491.0,183075.0,25076.666666666668,20775.57318904424,48634.0,9372.0,39262.0,20148.333333333332,29422.700425578434,54078.0,1674.0,52404.0,10909.666666666666,12943.280277168284,25842.0,2898.0,22944.0,1511.0,1649.9130280108711,3408.0,410.0,2998.0,453536.6666666667,662552.1439557291,1218583.0,69163.0,1149420.0
20,100,130612,29913,5889,6098,2820,3051,392,68159,N,557440.3333333334,565337.4694395656,1198604.0,130612.0,1067992.0,25210.666666666668,9574.698132765534,31525.0,14194.0,17331.0,5765.333333333333,2215.0905925801644,7916.0,3491.0,4425.0,10898.0,5717.820913599913,17224.0,6098.0,11126.0,3062.3333333333335,1524.0191381127117,4693.0,1674.0,3019.0,3312.6666666666665,590.6964815651792,3989.0,2898.0,1091.0,505.6666666666667,181.5112485035894,715.0,392.0,323.0,70062.0,2477.984463043038,72864.0,68159.0,4705.0
23,97,466349,126650,45589,24839,10591,10297,571,270563,N,313355.3333333333,169834.08165716098,466349.0,130612.0,335737.0,62696.0,55391.65300837509,126650.0,29913.0,96737.0,18323.0,23643.469880709203,45589.0,3491.0,42098.0,16053.666666666666,9425.154127829097,24839.0,6098.0,18741.0,6034.666666666667,4055.5101199890687,10591.0,2820.0,7771.0,5779.0,3940.711103341648,10297.0,3051.0,7246.0,559.3333333333334,161.81573883072045,715.0,392.0,323.0,135961.66666666666,116569.25497459671,270563.0,68159.0,202404.0
7,83,1314018,442018,45071,36338,3068,9236,786,281916,N,636993.0,609878.6528982618,1314018.0,130612.0,1183406.0,199527.0,215501.56751866135,442018.0,29913.0,412105.0,32183.0,22772.744849929764,45589.0,5889.0,39700.0,22425.0,15263.84443710039,36338.0,6098.0,30240.0,5493.0,4416.738502560506,10591.0,2820.0,7771.0,7528.0,3913.3204571054684,10297.0,3051.0,7246.0,583.0,197.27392123643375,786.0,392.0,394.0,206879.33333333334,120269.36772234512,281916.0,68159.0,213757.0
1,70,126608,14460,999,1001,906,744,97,16614,N,635658.3333333334,611543.0195745283,1314018.0,126608.0,1187410.0,194376.0,221678.97768620314,442018.0,14460.0,427558.0,30553.0,25595.825206466827,45589.0,999.0,44590.0,20726.0,18023.96929091926,36338.0,1001.0,35337.0,4855.0,5083.781368233732,10591.0,906.0,9685.0,6759.0,5236.086229236504,10297.0,744.0,9553.0,484.6666666666667,352.5199757933325,786.0,97.0,689.0,189697.66666666666,150002.29799017296,281916.0,16614.0,265302.0
1,83,336968,18532,15893,17136,2080,1493,233,68277,N,592531.3333333334,633616.6743649758,1314018.0,126608.0,1187410.0,158336.66666666666,245683.6776371876,442018.0,14460.0,427558.0,20654.333333333332,22418.474910959852,45071.0,999.0,44072.0,18158.333333333332,17690.668905763112,36338.0,1001.0,35337.0,2018.0,1082.332666050733,3068.0,906.0,2162.0,3824.3333333333335,4701.579769963866,9236.0,744.0,8492.0,372.0,364.9260198999217,786.0,97.0,689.0,122269.0,140650.77265695765,281916.0,16614.0,265302.0
1,75,617500,23876,1777,3908,6271,2511,881,60407,N,360358.6666666667,246280.49330251743,617500.0,126608.0,490892.0,18956.0,4722.2977458286105,23876.0,14460.0,9416.0,6223.0,8383.495452375677,15893.0,999.0,14894.0,7348.333333333333,8600.085832905032,17136.0,1001.0,16135.0,3085.6666666666665,2820.3422369162577,6271.0,906.0,5365.0,1582.6666666666667,886.9060453810647,2511.0,744.0,1767.0,403.6666666666667,418.93834072967286,881.0,97.0,784.0,48432.666666666664,27835.317248638927,68277.0,16614.0,51663.0
1,75,374379,373048,31432,45206,17066,4826,1463,260655,N,442949.0,152318.5295064201,617500.0,336968.0,280532.0,138485.33333333334,203154.80065539558,373048.0,18532.0,354516.0,16367.333333333334,14833.18914911209,31432.0,1777.0,29655.0,22083.333333333332,21088.818870039497,45206.0,3908.0,41298.0,8472.333333333334,7731.717165891009,17066.0,2080.0,14986.0,2943.3333333333335,1708.041666158493,4826.0,1493.0,3333.0,859.0,615.2950511746371,1463.0,233.0,1230.0,129779.66666666667,113409.65074160369,260655.0,60407.0,200248.0
1,66,2050642,1111086,20749,52211,98874,55630,3465,1146185,N,1014173.6666666666,905801.804846034,2050642.0,374379.0,1676263.0,502670.0,555074.5834462248,1111086.0,23876.0,1087210.0,17986.0,15019.333640345141,31432.0,1777.0,29655.0,33775.0,26101.643109199096,52211.0,3908.0,48303.0,40737.0,50636.60813087701,98874.0,6271.0,92603.0,20989.0,30022.30782268412,55630.0,2511.0,53119.0,1936.3333333333333,1355.4694143850445,3465.0,881.0,2584.0,489082.3333333333,577808.5766768552,1146185.0,60407.0,1085778.0
8,61,2771198,79390,18214,73588,11303,9413,2232,256922,N,1732073.0,1229756.0674828975,2771198.0,374379.0,2396819.0,521174.6666666667,531559.3016186748,1111086.0,79390.0,1031696.0,23465.0,7015.081824184446,31432.0,18214.0,13218.0,57001.666666666664,14785.03792126804,73588.0,45206.0,28382.0,42414.333333333336,48980.33801775293,98874.0,11303.0,87571.0,23289.666666666668,28101.299121808115,55630.0,4826.0,50804.0,2386.6666666666665,1009.9219441785274,3465.0,1463.0,2002.0,554587.3333333334,512342.0080632988,1146185.0,256922.0,889263.0
1,88,458302,216503,18752,30078,16527,5805,636,204167,N,1760047.3333333333,1183514.2254849894,2771198.0,458302.0,2312896.0,468993.0,560279.0011940479,1111086.0,79390.0,1031696.0,19238.333333333332,1335.644538541784,20749.0,18214.0,2535.0,51959.0,21756.09461737103,73588.0,30078.0,43510.0,42234.666666666664,49120.5975567616,98874.0,11303.0,87571.0,23616.0,27783.566419738127,55630.0,5805.0,49825.0,2111.0,1418.3761842332249,3465.0,636.0,2829.0,535758.0,529302.9512982145,1146185.0,204167.0,942018.0
